diff_threshold,pred_hr_threshold,train_picks,train_win_rate,train_profit,train_roi,num_picks,win_rate,total_profit,roi,sum_profit,sum_picks,weight,both_roi,decision
0.02,0.8,2517,84.47,-61.8,-0.25,3854,84.41,-121.58,-0.32,-183.38,6371,65,-0.287835505,
0.04,0.75,1393,81.19,-110.06,-0.79,2010,81.74,11.09,0.06,-98.97,3403,55,-0.290831619,
0.04,0.75,1330,81.13,-108.61,-0.82,1944,81.74,12.48,0.06,-96.13,3274,60,-0.293616371,
0.02,0,3150,82.41,-219.51,-0.7,4776,82.96,-13.77,-0.03,-233.28,7926,65,-0.294322483,
0.02,0.6,3150,82.41,-219.51,-0.7,4776,82.96,-13.77,-0.03,-233.28,7926,65,-0.294322483,
0.02,0.65,3143,82.44,-230.26,-0.73,4767,83.01,-3.01,-0.01,-233.27,7910,65,-0.294905183,
0.03,0.85,494,85.83,-71.83,-1.45,686,87.61,36.91,0.54,-34.92,1180,85,-0.295932203,
0.03,0.86,332,86.75,-9.43,-0.28,450,86.67,-13.72,-0.3,-23.15,782,15,-0.296035806,
0.03,0.75,2056,82.34,-88.33,-0.43,3008,82.45,-62.31,-0.21,-150.64,5064,60,-0.297472354,
0.025,0.8,2716,84.17,7.02,0.03,4053,83.72,-208.64,-0.51,-201.62,6769,25,-0.297857882,
0.025,0.75,2448,82.56,-179.34,-0.73,3613,83.12,-2.51,-0.01,-181.85,6061,70,-0.300032998,
0.045,0.82,400,85.5,25.99,0.65,610,84.1,-56.35,-0.92,-30.36,1010,50,-0.300594059,
0.04,0.75,1777,81.37,-75.91,-0.43,2575,81.44,-55.38,-0.22,-131.29,4352,30,-0.30167739,
0.025,0.75,2526,82.54,-185.05,-0.73,3738,83.09,-4.14,-0.01,-189.19,6264,60,-0.302027458,
0.03,0.86,425,86.59,-44.45,-1.05,587,87.73,13.84,0.24,-30.61,1012,50,-0.302470356,
0.025,0.78,2282,83.74,-84.67,-0.37,3398,83.81,-89.4,-0.26,-174.07,5680,50,-0.306461268,
0.035,0.82,1163,85.38,60.02,0.52,1650,84.12,-146.7,-0.89,-86.68,2813,20,-0.308140775,
0.035,0.75,1567,81.68,-112.11,-0.72,2284,82.09,-9.8,-0.04,-121.91,3851,75,-0.316567125,
0.03,0.85,498,85.74,-77.52,-1.56,688,87.65,39.69,0.58,-37.83,1186,80,-0.318971332,
0.045,0.75,1610,80.99,-54.42,-0.34,2401,80.97,-73.7,-0.31,-128.12,4011,25,-0.319421591,
0.06,0.75,475,79.79,-23.23,-0.49,693,80.23,-14.14,-0.2,-37.37,1168,90,-0.31994863,
0.02,0.78,2584,84.06,-104.41,-0.4,3938,84.21,-104.74,-0.27,-209.15,6522,75,-0.320683839,
0.02,0.78,2606,84.15,-74.85,-0.29,3964,84.13,-137.51,-0.35,-212.36,6570,70,-0.323226788,
0.025,0,3090,81.91,-202.84,-0.66,4651,82.24,-49.54,-0.11,-252.38,7741,35,-0.326030229,
0.02,0.88,297,86.87,-64.38,-2.17,425,89.65,40.8,0.96,-23.58,722,20,-0.326592798,
0.075,0.65,556,76.8,-83.86,-1.51,792,77.9,39.72,0.5,-44.14,1348,30,-0.327448071,
0.02,0.82,1807,85.5,-92.83,-0.51,2745,85.79,-58.99,-0.21,-151.82,4552,80,-0.333523726,
0.025,0.6,3090,81.91,-202.84,-0.66,4650,82.24,-56.43,-0.12,-259.27,7740,35,-0.33497416,
0.02,0.78,2561,84.07,-105.84,-0.41,3917,84.2,-111.87,-0.29,-217.71,6478,80,-0.336075949,
0.02,0.82,1835,85.61,-65.95,-0.36,2775,85.69,-89.69,-0.32,-155.64,4610,70,-0.337613883,
0.02,0.82,1813,85.49,-95.51,-0.53,2753,85.8,-59.25,-0.22,-154.76,4566,75,-0.338939991,
0.025,0.85,944,85.59,-159.53,-1.69,1403,87.53,79.89,0.57,-79.64,2347,25,-0.3393268,
0.06,0.75,1086,78.91,-143.76,-1.32,1639,80.29,50.96,0.31,-92.8,2725,20,-0.340550459,
0.045,0.75,1332,80.78,-88.73,-0.67,1965,81.17,-24.53,-0.12,-113.26,3297,35,-0.343524416,
0.025,0.65,3083,81.93,-213.59,-0.69,4639,82.28,-56.8,-0.12,-270.39,7722,35,-0.3501554,
0.05,0.78,1413,81.74,13.9,0.1,2168,81.23,-140.08,-0.65,-126.18,3581,15,-0.352359676,
0.02,0.84,1558,85.69,-140.47,-0.9,2395,86.47,1.13,0,-139.34,3953,60,-0.352491778,
0.035,0.85,415,85.54,-64.37,-1.55,547,87.39,30.35,0.55,-34.02,962,30,-0.353638254,
0.025,0.75,2582,82.53,-191.62,-0.74,3838,83.01,-36.95,-0.1,-228.57,6420,55,-0.356028037,
0.03,0.75,2423,81.88,-217.1,-0.9,3601,82.56,0.92,0,-216.18,6024,35,-0.358864542,
0.07,0.78,585,81.2,33.91,0.58,838,79.83,-84.99,-1.01,-51.08,1423,15,-0.358959944,
0.02,0.8,2540,84.53,-43.18,-0.17,3897,84.27,-189.08,-0.49,-232.26,6437,60,-0.360820258,
0.03,0.86,445,85.84,-69.82,-1.57,640,87.66,30.52,0.48,-39.3,1085,20,-0.362211982,
0.065,0.75,388,79.12,-41.65,-1.07,533,80.3,8.22,0.15,-33.43,921,85,-0.362975027,
0.02,0.6,3180,82.42,-218.05,-0.69,4840,82.83,-73.92,-0.15,-291.97,8020,60,-0.364052369,
0.02,0,3180,82.42,-218.05,-0.69,4840,82.83,-73.92,-0.15,-291.97,8020,60,-0.364052369,
0.025,0.75,2497,82.5,-203.29,-0.81,3684,83.06,-25.55,-0.07,-228.84,6181,65,-0.370231354,
0.02,0.65,2988,82.43,-238.11,-0.8,4531,82.98,-41.26,-0.09,-279.37,7519,85,-0.371552068,
0.02,0.65,3173,82.45,-228.8,-0.72,4830,82.88,-68.88,-0.14,-297.68,8003,60,-0.371960515,
0.055,0.75,1308,79.89,-79.78,-0.61,1981,80.26,-42.61,-0.22,-122.39,3289,20,-0.372119185,
0.035,0.75,1746,81.9,-78.72,-0.45,2549,81.88,-82.95,-0.33,-161.67,4295,50,-0.376414435,
0.03,0.75,2223,82.01,-177.09,-0.8,3271,82.51,-30.97,-0.09,-208.06,5494,45,-0.378704041,
0.02,0.6,2994,82.4,-233.41,-0.78,4540,82.93,-52.02,-0.11,-285.43,7534,85,-0.378855853,
0.02,0,2994,82.4,-233.41,-0.78,4540,82.93,-52.02,-0.11,-285.43,7534,85,-0.378855853,
0.03,0.85,491,85.74,-76.7,-1.56,683,87.55,32.11,0.47,-44.59,1174,90,-0.379812606,
0.025,0.82,1677,85.27,-71.11,-0.42,2473,85.36,-87.15,-0.35,-158.26,4150,35,-0.381349398,
0.035,0.75,2137,81.56,-159.18,-0.74,3121,81.93,-42.8,-0.14,-201.98,5258,30,-0.384138456,
0.03,0.75,2149,82.22,-119.04,-0.55,3153,82.37,-85.44,-0.27,-204.48,5302,50,-0.385665786,
0.04,0.75,1943,81.16,-129.25,-0.67,2863,81.42,-58.02,-0.2,-187.27,4806,25,-0.38965876,
0.025,0.75,2400,82.46,-198.92,-0.83,3547,83.03,-33.83,-0.1,-232.75,5947,75,-0.391373802,
0.025,0.78,2338,83.66,-107.32,-0.46,3497,83.73,-121.22,-0.35,-228.54,5835,45,-0.391670951,
0.025,0.78,2678,83.94,9.08,0.03,4021,83.36,-272.12,-0.68,-263.04,6699,30,-0.39265562,
0.025,0.78,2544,83.61,-110.32,-0.43,3804,83.65,-141.79,-0.37,-252.11,6348,35,-0.397148708,
0.035,0.75,2340,81.88,-71.03,-0.3,3442,81.61,-158.76,-0.46,-229.79,5782,25,-0.397423037,
0.025,0.75,2644,82.45,-216.32,-0.82,3918,83,-45.98,-0.12,-262.3,6562,50,-0.399725693,
0.055,0.75,648,79.17,-108.18,-1.67,949,81.03,44.34,0.47,-63.84,1597,70,-0.39974953,
0.04,0.82,528,84.85,-18.67,-0.35,770,84.68,-33.55,-0.44,-52.22,1298,65,-0.402311248,
0.065,0.65,1368,77.12,-190.51,-1.39,2091,78.29,50.61,0.24,-139.9,3459,15,-0.404452154,
0.02,0.75,2962,82.95,-212.67,-0.72,4477,83.4,-89.52,-0.2,-302.19,7439,70,-0.406223955,
0.065,0,1375,77.09,-179.76,-1.31,2105,78.15,37.87,0.18,-141.89,3480,15,-0.407729885,
0.02,0.65,2981,82.42,-245.69,-0.82,4521,82.97,-60.43,-0.13,-306.12,7502,90,-0.408051186,
0.025,0.85,734,84.88,-199.27,-2.71,1050,88.29,126.43,1.2,-72.84,1784,90,-0.408295964,
0.075,0.65,1056,76.61,-112.86,-1.07,1580,77.15,4.46,0.03,-108.4,2636,15,-0.411229135,
0.03,0.8,2416,83.73,38.71,0.16,3599,82.94,-286.37,-0.8,-247.66,6015,20,-0.411737323,
0.025,0.75,2359,82.45,-199.97,-0.85,3485,83.01,-41.73,-0.12,-241.7,5844,85,-0.413586585,
0.03,0.85,512,85.55,-90.76,-1.77,711,87.62,40.17,0.56,-50.59,1223,70,-0.413654947,
0.025,0.85,882,85.26,-192.91,-2.19,1290,87.83,103.04,0.8,-89.87,2172,35,-0.413766114,
0.02,0,2987,82.39,-240.99,-0.81,4530,82.91,-71.19,-0.16,-312.18,7517,90,-0.415298656,
0.02,0.6,2987,82.39,-240.99,-0.81,4530,82.91,-71.19,-0.16,-312.18,7517,90,-0.415298656,
0.075,0,1063,76.58,-102.11,-0.96,1594,76.98,-8.28,-0.05,-110.39,2657,15,-0.415468574,
0.065,0.75,387,79.07,-44.72,-1.16,532,80.26,6.4,0.12,-38.32,919,90,-0.416974973,
0.04,0.75,1249,81.02,-117.81,-0.94,1826,81.65,-10.58,-0.06,-128.39,3075,75,-0.417528455,
0.06,0.75,810,79.14,-104.3,-1.29,1192,80.37,20.67,0.17,-83.63,2002,30,-0.417732268,
0.025,0.82,1557,85.16,-99.1,-0.64,2293,85.48,-61.92,-0.27,-161.02,3850,45,-0.418233766,
0.02,0.75,2931,82.87,-242.4,-0.83,4447,83.45,-68.85,-0.15,-311.25,7378,75,-0.421862293,
0.035,0.85,408,85.54,-64.8,-1.59,537,87.34,24.91,0.46,-39.89,945,35,-0.422116402,
0.03,0.85,526,85.55,-92.82,-1.76,733,87.59,39.45,0.54,-53.37,1259,60,-0.423907863,
0.025,0.75,2381,82.36,-223.42,-0.94,3509,83.04,-26.73,-0.08,-250.15,5890,80,-0.424702886,
0.02,0.86,889,86.16,-154.93,-1.74,1355,88.04,59.15,0.44,-95.78,2244,65,-0.426827094,
0.065,0.6,1375,77.09,-179.76,-1.31,2104,78.14,30.98,0.15,-148.78,3479,15,-0.427651624,
0.02,0.78,2527,84.05,-109.46,-0.43,3839,84.08,-162.92,-0.42,-272.38,6366,90,-0.427866792,
0.025,0.85,769,85.31,-168.8,-2.2,1108,87.91,88.42,0.8,-80.38,1877,70,-0.428236548,
0.02,0.75,2905,82.89,-239.53,-0.82,4422,83.45,-75.49,-0.17,-315.02,7327,80,-0.429944043,
0.05,0.75,1567,80.41,-68.88,-0.44,2358,80.41,-99.94,-0.42,-168.82,3925,20,-0.43011465,
0.025,0.75,2813,82.33,-264.47,-0.94,4185,82.99,-37.22,-0.09,-301.69,6998,40,-0.431108888,
0.02,0.84,1601,85.82,-115.62,-0.72,2450,86.24,-59.86,-0.24,-175.48,4051,55,-0.433176993,
0.025,0.85,912,85.42,-178.65,-1.96,1355,87.6,79.99,0.59,-98.66,2267,30,-0.435200706,
0.02,0.78,2528,84.02,-119.46,-0.47,3841,84.09,-157.92,-0.41,-277.38,6369,85,-0.43551578,
0.02,0.78,2658,84.01,-116.18,-0.44,4042,84.04,-177.13,-0.44,-293.31,6700,65,-0.437776119,
0.04,0.82,525,84.76,-23.51,-0.45,770,84.68,-33.55,-0.44,-57.06,1295,70,-0.440617761,
0.02,0.82,1778,85.43,-109.79,-0.62,2688,85.71,-87.3,-0.32,-197.09,4466,90,-0.441312136,
0.02,0.82,1778,85.43,-109.79,-0.62,2688,85.71,-87.3,-0.32,-197.09,4466,85,-0.441312136,
0.075,0.6,1063,76.58,-102.11,-0.96,1593,76.96,-15.17,-0.1,-117.28,2656,15,-0.441566265,
0.06,0.8,842,81.59,76.39,0.91,1294,79.83,-171.44,-1.32,-95.05,2136,10,-0.444990637,
0.025,0.82,1750,85.54,-10.95,-0.06,2605,85.03,-184.66,-0.71,-195.61,4355,30,-0.449161883,
0.045,0.75,1443,80.67,-113.56,-0.79,2156,81.08,-48.44,-0.22,-162,3599,30,-0.450125035,
0.02,0.84,1620,85.68,-143.53,-0.89,2483,86.31,-42.44,-0.17,-185.97,4103,50,-0.453253717,
0.05,0.8,1344,81.4,16.37,0.12,2053,80.66,-170.81,-0.83,-154.44,3397,10,-0.454636444,
0.055,0.75,1130,79.47,-139.48,-1.23,1665,80.6,12.02,0.07,-127.46,2795,25,-0.456028623,
0.07,0.75,393,78.88,-42.64,-1.08,534,79.78,0.17,0,-42.47,927,50,-0.458144552,
0.025,0.85,791,85.34,-170.81,-2.16,1135,87.84,81.57,0.72,-89.24,1926,60,-0.463343718,
0.03,0.75,2574,82.01,-184.07,-0.72,3844,82.31,-114.33,-0.3,-298.4,6418,30,-0.46494235,
0.025,0.8,2944,83.93,-9.21,-0.03,4429,83.36,-335.55,-0.76,-344.76,7373,20,-0.467597993,
0.02,0.8,2599,84.53,-43.51,-0.17,3988,84.1,-266.17,-0.67,-309.68,6587,55,-0.470138151,
0.03,0.75,2100,82.38,-82.09,-0.39,3066,82.19,-161.86,-0.53,-243.95,5166,55,-0.472222222,
0.025,0.85,866,85.22,-194.81,-2.25,1247,87.81,94.97,0.76,-99.84,2113,40,-0.472503549,
0.065,0.75,920,78.8,-97.09,-1.06,1371,79.65,-11.64,-0.08,-108.73,2291,20,-0.474596246,
0.04,0.78,2089,82.48,35.44,0.17,3110,81.58,-282.73,-0.91,-247.29,5199,15,-0.475649163,
0.03,0.65,2951,81.4,-164.79,-0.56,4436,81.38,-186.8,-0.42,-351.59,7387,25,-0.475957764,
0.03,0,2958,81.37,-154.04,-0.52,4450,81.3,-199.54,-0.45,-353.58,7408,25,-0.477294816,
0.025,0.78,2890,83.63,-73.39,-0.25,4305,83.32,-270.69,-0.63,-344.08,7195,25,-0.478220987,
0.055,0.82,286,84.62,10.3,0.36,457,83.59,-46.01,-1.01,-35.71,743,20,-0.480619112,
0.035,0.85,422,85.31,-70,-1.66,547,87.02,23.27,0.43,-46.73,969,20,-0.482249742,
0.035,0.78,2169,83.03,9.44,0.04,3174,82.2,-268.6,-0.85,-259.16,5343,20,-0.485045854,
0.04,0.82,490,85.1,-2.71,-0.06,724,84.39,-56.24,-0.78,-58.95,1214,90,-0.485584843,
0.03,0.6,2958,81.37,-154.04,-0.52,4449,81.3,-206.43,-0.46,-360.47,7407,25,-0.486661266,
0.025,0.65,3493,81.88,-223.23,-0.64,5250,81.94,-209.71,-0.4,-432.94,8743,25,-0.495184719,
0.025,0,3500,81.86,-212.48,-0.61,5264,81.88,-222.45,-0.42,-434.93,8764,25,-0.496268827,
0.025,0.85,790,85.32,-172.06,-2.18,1131,87.8,76.57,0.68,-95.49,1921,65,-0.497084852,
0.025,0.6,3500,81.86,-212.48,-0.61,5263,81.87,-229.34,-0.44,-441.82,8763,25,-0.504188063,
0.025,0.75,2707,82.31,-268.98,-0.99,4032,82.94,-72.42,-0.18,-341.4,6739,45,-0.506603354,
0.02,0.75,3018,82.84,-254.49,-0.84,4559,83.33,-130.11,-0.29,-384.6,7577,65,-0.507588755,
0.035,0.85,382,85.6,-59.48,-1.56,509,87.23,14.07,0.28,-45.41,891,45,-0.509652076,
0.065,0.75,479,79.12,-42.99,-0.9,695,79.86,-17.15,-0.25,-60.14,1174,50,-0.512265758,
0.025,0.85,830,85.3,-180.11,-2.17,1191,87.74,76.43,0.64,-103.68,2021,50,-0.51301336,
0.035,0.85,320,85.62,-51.86,-1.62,418,87.32,13.96,0.33,-37.9,738,90,-0.513550136,
0.02,0.8,2654,84.36,-89.34,-0.34,4067,84.12,-257.23,-0.63,-346.57,6721,50,-0.515652433,
0.025,0.85,739,84.98,-191.48,-2.59,1069,88.03,98.13,0.92,-93.35,1808,80,-0.516316372,
0.02,0.85,1060,85.75,-193.27,-1.82,1621,87.6,54.27,0.33,-139,2681,80,-0.51846326,
0.025,0.85,808,85.77,-77.96,-0.96,1231,86.35,-28.27,-0.23,-106.23,2039,15,-0.520990682,
0.025,0.85,745,85.1,-181.46,-2.44,1076,87.92,86.48,0.8,-94.98,1821,75,-0.521581549,
0.02,0.82,1869,85.39,-113.05,-0.6,2820,85.57,-132.9,-0.47,-245.95,4689,65,-0.524525485,
0.07,0.65,1208,77.32,-83.92,-0.69,1811,77.25,-74.48,-0.41,-158.4,3019,15,-0.524677045,
0.02,0.78,2683,84.05,-104.89,-0.39,4087,83.9,-251.96,-0.62,-356.85,6770,60,-0.527104874,
0.07,0,1215,77.28,-73.17,-0.6,1825,77.1,-87.22,-0.48,-160.39,3040,15,-0.527598684,
0.02,0,3254,82.36,-251.15,-0.77,4954,82.64,-187.06,-0.38,-438.21,8208,55,-0.533881579,
0.02,0.6,3254,82.36,-251.15,-0.77,4954,82.64,-187.06,-0.38,-438.21,8208,55,-0.533881579,
0.02,0.85,1066,85.74,-195.95,-1.84,1628,87.59,51.9,0.32,-144.05,2694,75,-0.534706756,
0.02,0.85,1066,85.74,-195.95,-1.84,1628,87.59,51.9,0.32,-144.05,2694,70,-0.534706756,
0.035,0.85,329,85.41,-60.72,-1.85,429,87.41,20.11,0.47,-40.61,758,85,-0.535751979,
0.035,0.85,329,85.41,-60.72,-1.85,429,87.41,20.11,0.47,-40.61,758,80,-0.535751979,
0.035,0.85,356,85.67,-53.07,-1.49,475,87.16,8.47,0.18,-44.6,831,55,-0.536702768,
0.02,0.86,897,86.18,-155.03,-1.73,1377,87.87,32.45,0.24,-122.58,2274,60,-0.539050132,
0.03,0.78,2364,83.21,-71.19,-0.3,3516,82.88,-247.03,-0.7,-318.22,5880,25,-0.541190476,
0.07,0.75,362,78.18,-72.14,-1.99,482,80.29,26.43,0.55,-45.71,844,60,-0.541587678,
0.02,0.65,3247,82.38,-261.9,-0.81,4944,82.69,-182.02,-0.37,-443.92,8191,55,-0.541960689,
0.025,0.75,3087,82.73,-112.84,-0.37,4624,82.48,-305.58,-0.66,-418.42,7711,30,-0.542627415,
0.02,0.75,2871,82.83,-256.48,-0.89,4341,83.32,-136.23,-0.31,-392.71,7212,85,-0.544523017,
0.065,0.75,601,78.2,-121.82,-2.03,872,80.28,40.8,0.47,-81.02,1473,35,-0.550033944,
0.07,0.6,1215,77.28,-73.17,-0.6,1824,77.08,-94.11,-0.52,-167.28,3039,15,-0.550444225,
0.03,0.85,628,85.03,-141.62,-2.26,892,87.56,57.74,0.65,-83.88,1520,30,-0.551842105,
0.02,0.6,3324,82.19,-314.78,-0.95,5058,82.68,-148.06,-0.29,-462.84,8382,50,-0.55218325,
0.02,0,3324,82.19,-314.78,-0.95,5058,82.68,-148.06,-0.29,-462.84,8382,50,-0.55218325,
0.025,0.85,811,85.33,-174.84,-2.16,1162,87.69,65.77,0.57,-109.07,1973,55,-0.552812975,
0.025,0.82,1872,85.42,-22.37,-0.12,2758,84.84,-234.66,-0.85,-257.03,4630,25,-0.555140389,
0.02,0.65,3317,82.21,-325.53,-0.98,5048,82.73,-143.02,-0.28,-468.55,8365,50,-0.5601315,
0.065,0.75,540,78.33,-100.88,-1.87,793,80.2,26.06,0.33,-74.82,1333,40,-0.561290323,
0.04,0.75,2225,80.99,-166.86,-0.75,3274,81.12,-143.86,-0.44,-310.72,5499,20,-0.565048191,
0.025,0.85,737,84.94,-194.68,-2.64,1065,87.98,91.73,0.86,-102.95,1802,85,-0.571309656,
0.035,0.78,2473,82.85,61.24,0.25,3659,81.69,-415.26,-1.13,-354.02,6132,15,-0.577332029,
0.02,0.75,2864,82.82,-264.06,-0.92,4335,83.3,-153.11,-0.35,-417.17,7199,90,-0.579483262,
0.06,0.78,921,81.11,-3.43,-0.04,1421,80.44,-132.91,-0.94,-136.34,2342,15,-0.582152007,
0.03,0.85,520,85.38,-101.58,-1.95,726,87.47,28.53,0.39,-73.05,1246,65,-0.586276083,
0.025,0.75,2938,82.33,-264.02,-0.9,4384,82.73,-166.32,-0.38,-430.34,7322,35,-0.587735591,
0.035,0.85,373,85.52,-61.51,-1.65,491,87.17,10.1,0.21,-51.41,864,50,-0.595023148,
0.045,0.65,2419,79.41,-207.2,-0.86,3698,79.64,-158.29,-0.43,-365.49,6117,15,-0.597498774,
0.02,0.75,3047,82.84,-256.54,-0.84,4614,83.2,-201.44,-0.44,-457.98,7661,60,-0.597807075,
0.045,0,2426,79.39,-196.45,-0.81,3712,79.55,-171.03,-0.46,-367.48,6138,15,-0.598696644,
0.03,0.82,1420,84.86,-69.29,-0.49,2083,84.73,-140.59,-0.67,-209.88,3503,25,-0.599143591,
0.045,0.6,2426,79.39,-196.45,-0.81,3711,79.55,-177.92,-0.48,-374.37,6137,15,-0.610021183,
0.02,0.78,2746,84.05,-107.21,-0.39,4187,83.76,-317.69,-0.76,-424.9,6933,55,-0.612866003,
0.035,0.65,2808,80.88,-136.39,-0.49,4176,80.46,-292.73,-0.7,-429.12,6984,20,-0.61443299,
0.035,0.85,343,85.42,-62.45,-1.82,455,87.25,13.4,0.29,-49.05,798,65,-0.614661654,
0.035,0,2815,80.85,-125.64,-0.45,4190,80.38,-305.47,-0.73,-431.11,7005,20,-0.615431834,
0.03,0.78,2598,83.18,-33.01,-0.13,3863,82.5,-367.06,-0.95,-400.07,6461,20,-0.619207553,
0.03,0.85,559,85.15,-124.58,-2.23,794,87.53,40.72,0.51,-83.86,1353,45,-0.619807834,
0.04,0.82,499,84.57,-33.92,-0.68,732,84.56,-42.45,-0.58,-76.37,1231,85,-0.620389927,
0.025,0.84,1598,85.04,-94.48,-0.59,2362,85.01,-151.41,-0.64,-245.89,3960,15,-0.620934343,
0.02,0.88,334,86.83,-82.56,-2.47,474,89.66,32.1,0.68,-50.46,808,85,-0.62450495,
0.02,0.88,334,86.83,-82.56,-2.47,474,89.66,32.1,0.68,-50.46,808,90,-0.62450495,
0.035,0.6,2815,80.85,-125.64,-0.45,4189,80.38,-312.36,-0.75,-438,7004,20,-0.625356939,
0.045,0.75,1826,80.89,-57.9,-0.32,2787,80.44,-232.78,-0.84,-290.68,4613,20,-0.630132235,
0.03,0.85,571,84.94,-140.49,-2.46,809,87.64,52.69,0.65,-87.8,1380,40,-0.636231884,
0.02,0.85,1049,85.7,-198.99,-1.9,1585,87.51,31.4,0.2,-167.59,2634,85,-0.636256644,
0.02,0.85,1049,85.7,-198.99,-1.9,1585,87.51,31.4,0.2,-167.59,2634,90,-0.636256644,
0.025,0.78,3134,83.41,-97.58,-0.31,4698,82.99,-402.89,-0.86,-500.47,7832,20,-0.639006639,
0.065,0.75,400,78.75,-59.57,-1.49,550,80.18,-1.14,-0.02,-60.71,950,80,-0.639052632,
0.035,0.85,341,85.34,-65.31,-1.92,448,87.28,14.82,0.33,-50.49,789,70,-0.639923954,
0.02,0.84,1667,85.66,-149.72,-0.9,2562,86.03,-120.97,-0.47,-270.69,4229,45,-0.640080397,
0.075,0.75,402,78.86,-31.91,-0.79,546,78.94,-28.8,-0.53,-60.71,948,35,-0.640400844,
0.02,0,3519,82.41,-225.22,-0.64,5359,82.35,-343.77,-0.64,-568.99,8878,40,-0.640898851,
0.02,0.82,1884,85.46,-100.25,-0.53,2856,85.36,-204.56,-0.72,-304.81,4740,60,-0.643059072,
0.02,0.78,2803,83.91,-147.7,-0.53,4270,83.77,-310.74,-0.73,-458.44,7073,50,-0.648154955,
0.02,0.6,3519,82.41,-225.22,-0.64,5358,82.34,-350.66,-0.65,-575.88,8877,40,-0.64873268,
0.02,0.8,2815,84.4,-69.15,-0.25,4302,83.84,-395.3,-0.92,-464.45,7117,40,-0.652592384,
0.04,0.82,500,84.6,-32.58,-0.65,736,84.51,-48.43,-0.66,-81.01,1236,80,-0.655420712,
0.025,0.85,850,85.06,-207.2,-2.44,1224,87.66,71.25,0.58,-135.95,2074,45,-0.655496625,
0.02,0.65,3512,82.43,-235.97,-0.67,5347,82.38,-351.03,-0.66,-587,8859,40,-0.662603003,
0.03,0.85,602,84.72,-159.29,-2.65,851,87.66,62.35,0.73,-96.94,1453,35,-0.66717137,
0.02,0.8,2736,84.32,-102.39,-0.37,4199,83.9,-366.74,-0.87,-469.13,6935,45,-0.676467195,
0.065,0.75,461,78.96,-52.63,-1.14,663,79.79,-23.42,-0.35,-76.05,1124,55,-0.676601423,
0.02,0.86,912,86.07,-167.37,-1.84,1401,87.72,10.72,0.08,-156.65,2313,55,-0.677258971,
0.02,0,3424,82.21,-312.09,-0.91,5224,82.47,-275.21,-0.53,-587.3,8648,45,-0.679116559,
0.03,0.84,1142,85.11,-38.35,-0.34,1671,84.56,-153.03,-0.92,-191.38,2813,15,-0.680341273,
0.02,0,3654,82.48,-187.11,-0.51,5533,82.18,-440.2,-0.8,-627.31,9187,35,-0.682823555,
0.02,0.6,3424,82.21,-312.09,-0.91,5223,82.46,-282.1,-0.54,-594.19,8647,45,-0.687163178,
0.02,0.6,3654,82.48,-187.11,-0.51,5532,82.18,-447.09,-0.81,-634.2,9186,35,-0.690398432,
0.02,0.84,1707,85.59,-164.68,-0.96,2611,85.98,-133.49,-0.51,-298.17,4318,40,-0.690528022,
0.05,0.65,2099,78.85,-198.37,-0.95,3251,79.11,-173.51,-0.53,-371.88,5350,15,-0.695102804,
0.035,0.85,402,85.32,-74.3,-1.85,535,87.1,9.13,0.17,-65.17,937,40,-0.695517609,
0.05,0,2106,78.82,-187.62,-0.89,3265,79.02,-186.25,-0.57,-373.87,5371,15,-0.696090114,
0.03,0.85,545,85.5,-100.79,-1.85,753,87.25,10.21,0.14,-90.58,1298,55,-0.697842835,
0.02,0.65,3417,82.24,-322.84,-0.94,5212,82.5,-282.47,-0.54,-605.31,8629,45,-0.70148337,
0.04,0.82,510,84.51,-39.5,-0.77,749,84.51,-48.88,-0.65,-88.38,1259,75,-0.701985703,
0.02,0.65,3647,82.51,-197.86,-0.54,5521,82.21,-447.46,-0.81,-645.32,9168,35,-0.703883072,
0.025,0.82,1984,85.08,-61.24,-0.31,2969,84.57,-288.61,-0.97,-349.85,4953,20,-0.706339592,
0.055,0.78,1153,81.35,-7.44,-0.06,1747,80.54,-198.09,-1.13,-205.53,2900,15,-0.708724138,
0.05,0.6,2106,78.82,-187.62,-0.89,3264,79.01,-193.14,-0.59,-380.76,5370,15,-0.709050279,
0.02,0.82,1929,85.59,-71.4,-0.37,2913,85.17,-273.55,-0.94,-344.95,4842,55,-0.712412226,
0.02,0.8,3288,84.22,-83.76,-0.25,4966,83.61,-505.14,-1.02,-588.9,8254,25,-0.713472256,
0.035,0.85,336,85.12,-73.03,-2.17,435,87.36,17.9,0.41,-55.13,771,75,-0.715045396,
0.07,0.75,334,78.14,-69.55,-2.08,456,80.04,12.6,0.28,-56.95,790,70,-0.720886076,
0.035,0.85,430,85.12,-85.42,-1.99,555,87.03,14.41,0.26,-71.01,985,25,-0.720913706,
0.025,0.75,3325,82.26,-299.67,-0.9,4947,82.45,-304.85,-0.62,-604.52,8272,25,-0.730802708,
0.02,0.75,3119,82.78,-283.65,-0.91,4725,83.03,-299.85,-0.63,-583.5,7844,55,-0.743880673,
0.02,0.86,923,85.81,-198.27,-2.15,1418,87.8,23.17,0.16,-175.1,2341,50,-0.747970953,
0.02,0.86,1036,86,-168.94,-1.63,1553,87.25,-26.42,-0.17,-195.36,2589,20,-0.754577057,
0.03,0.75,2783,81.82,-241.23,-0.87,4139,81.93,-284.9,-0.69,-526.13,6922,25,-0.760083791,
