date,home,away,over,under,player_name,batterid,team,pitcher,hr,pa,stand,p_throws,rating,pred_under,pred_over,under_diff,over_diff,new_rating,under_pick,over_pick,profit
2024-08-14,Phillies,Marlins,0.25,0.8,Jake Burger,669394,Marlins,663969,0,5,R,R,7.39,0.798,0.202,-0.0020000000000000018,-0.04799999999999999,3.82,0,0,0.0
2024-08-14,Phillies,Marlins,0.118,0.923,Emmanuel Rivera,656896,Marlins,663969,0,4,R,R,4.01,0.908,0.092,-0.015000000000000013,-0.025999999999999995,2.064,0,0,0.0
2024-08-14,Phillies,Marlins,0.095,0.952,Ali Sanchez,645305,Marlins,663969,0,3,R,R,4.69,0.892,0.108,-0.05999999999999994,0.012999999999999998,2.392,0,0,0.0
2024-08-14,Phillies,Marlins,0.08,0.962,Brandon Marsh,669016,Phillies,665795,0,4,L,R,6.13,0.851,0.149,-0.11099999999999999,0.06899999999999999,3.105,0,0,0.0
2024-08-14,Phillies,Marlins,0.16,0.882,Jesus Sanchez,660821,Marlins,663969,0,5,L,R,6.9,0.821,0.179,-0.061000000000000054,0.01899999999999999,3.53,0,0,0.0
2024-08-14,Phillies,Marlins,0.105,0.941,Jonah Bride,681146,Marlins,663969,1,5,R,R,4.16,0.905,0.095,-0.03599999999999992,-0.009999999999999995,2.133,0,0,0.0
2024-08-14,Phillies,Marlins,0.121,0.923,Alec Bohm,664761,Phillies,665795,0,4,R,R,4.33,0.9,0.1,-0.02300000000000002,-0.02099999999999999,2.226,0,0,0.0
2024-08-14,Phillies,Marlins,0.148,0.9,Nick Castellanos,592206,Phillies,665795,0,5,R,R,4.8,0.888,0.112,-0.01200000000000001,-0.03599999999999999,2.474,0,0,0.0
2024-08-14,Phillies,Marlins,0.16,0.882,Bryce Harper,547180,Phillies,665795,0,4,L,R,6.62,0.831,0.169,-0.051000000000000045,0.009000000000000008,3.39,0,0,0.0
2024-08-14,Phillies,Marlins,0.143,0.9,J.T. Realmuto,592663,Phillies,665795,0,4,R,R,5.48,0.87,0.13,-0.030000000000000027,-0.012999999999999984,2.812,0,0,0.0
2024-08-14,Phillies,Marlins,0.071,0.968,Johan Rojas,679032,Phillies,665795,0,4,R,R,4.04,0.908,0.092,-0.05999999999999994,0.021000000000000005,2.056,0,0,0.0
2024-08-14,Phillies,Marlins,0.174,0.867,Kyle Schwarber,656941,Phillies,665795,1,5,L,R,8.4,0.756,0.244,-0.11099999999999999,0.07,4.287,0,1,474.71
2024-08-14,Phillies,Marlins,0.105,0.941,Edmundo Sosa,624641,Phillies,665795,0,4,R,R,5.06,0.883,0.117,-0.05799999999999994,0.01200000000000001,2.582,0,0,0.0
2024-08-14,Phillies,Marlins,0.077,0.968,Bryson Stott,681082,Phillies,665795,0,4,L,R,4.86,0.889,0.111,-0.07899999999999996,0.034,2.468,0,0,0.0
2024-08-14,Phillies,Marlins,0.061,0.98,Xavier Edwards,669364,Marlins,663969,0,5,R,R,3.36,0.922,0.078,-0.05799999999999994,0.017,1.71,0,0,0.0
2024-08-14,Phillies,Marlins,0.118,0.923,Otto Lopez,672640,Marlins,663969,0,5,R,R,5.12,0.881,0.119,-0.04200000000000004,0.0010000000000000009,2.619,0,0,0.0
2024-08-14,Reds,Cardinals,0.217,0.833,Willson Contreras,575929,Cardinals,641941,0,4,R,R,4.46,0.895,0.105,0.062000000000000055,-0.112,2.338,0,0,0.0
2024-08-14,Reds,Cardinals,0.217,0.833,Will Benson,666181,Reds,502043,0,4,L,R,6.69,0.827,0.173,-0.006000000000000005,-0.04400000000000001,3.454,0,0,0.0
2024-08-14,Reds,Cardinals,0.222,0.818,Elly De La Cruz,682829,Reds,502043,0,5,R,R,7.23,0.805,0.195,-0.0129999999999999,-0.026999999999999996,3.726,0,0,0.0
2024-08-14,Reds,Cardinals,0.148,0.889,Jake Fraley,641584,Reds,502043,0,4,L,R,6.3,0.843,0.157,-0.04600000000000004,0.009000000000000008,3.224,0,0,0.0
2024-08-14,Reds,Cardinals,0.167,0.875,TJ Friedl,670770,Reds,502043,1,4,L,R,5.65,0.864,0.136,-0.01100000000000001,-0.031,2.908,0,0,0.0
2024-08-14,Reds,Cardinals,0.148,0.9,Jonathan India,663697,Reds,502043,1,5,R,R,5.12,0.88,0.12,-0.020000000000000018,-0.027999999999999997,2.634,0,0,0.0
2024-08-14,Reds,Cardinals,0.148,0.9,Tyler Stephenson,663886,Reds,502043,1,5,R,R,4.89,0.886,0.114,-0.014000000000000012,-0.03399999999999999,2.519,0,0,0.0
2024-08-14,Reds,Cardinals,0.2,0.846,Jeimer Candelario,600869,Reds,502043,0,4,R,R,5.56,0.865,0.135,0.019000000000000017,-0.065,2.88,0,0,0.0
2024-08-14,Reds,Cardinals,0.16,0.882,Spencer Steer,668715,Reds,502043,0,4,R,R,5.58,0.866,0.134,-0.016000000000000014,-0.025999999999999995,2.87,0,0,0.0
2024-08-14,Reds,Cardinals,0.167,0.875,Nolan Arenado,571448,Cardinals,641941,0,4,R,R,3.48,0.918,0.082,0.04300000000000004,-0.085,1.824,0,0,0.0
2024-08-14,Reds,Cardinals,0.267,0.778,Alec Burleson,676475,Cardinals,641941,0,4,L,R,3.55,0.914,0.086,0.136,-0.18100000000000002,1.908,1,0,28.53
2024-08-14,Reds,Cardinals,0.19,0.857,Brendan Donovan,680977,Cardinals,641941,0,4,L,R,3.39,0.919,0.081,0.062000000000000055,-0.109,1.79,0,0,0.0
2024-08-14,Reds,Cardinals,0.211,0.833,Paul Goldschmidt,502671,Cardinals,641941,0,4,R,R,4.67,0.89,0.11,0.05700000000000005,-0.10099999999999999,2.44,0,0,0.0
2024-08-14,Reds,Cardinals,0.121,0.923,Noelvi Marte,682622,Reds,502043,0,4,R,R,4.44,0.898,0.102,-0.025000000000000022,-0.019000000000000003,2.28,0,0,0.0
2024-08-14,Reds,Cardinals,0.182,0.867,Lars Nootbaar,663457,Cardinals,594580,0,2,L,L,3.8,0.911,0.089,0.04400000000000004,-0.093,1.991,0,0,0.0
2024-08-14,Reds,Cardinals,0.111,0.933,Masyn Winn,691026,Cardinals,641941,0,5,R,R,2.79,0.931,0.069,-0.0020000000000000018,-0.041999999999999996,1.451,0,0,0.0
2024-08-14,Reds,Cardinals,0.133,0.917,Victor Scott II,687363,Cardinals,594580,0,4,L,L,3.57,0.917,0.083,0.0,-0.05,1.852,0,0,0.0
2024-08-14,Tigers,Mariners,0.16,0.882,Kerry Carpenter,681481,Tigers,693433,1,4,L,R,6.2,0.846,0.154,-0.03600000000000003,-0.006000000000000005,3.18,0,0,0.0
2024-08-14,Tigers,Mariners,0.108,0.933,Colt Keith,690993,Tigers,693433,0,4,L,R,4.46,0.898,0.102,-0.03500000000000003,-0.006000000000000005,2.284,0,0,0.0
2024-08-14,Tigers,Mariners,0.129,0.917,Parker Meadows,678009,Tigers,693433,0,4,L,R,4.84,0.888,0.112,-0.029000000000000026,-0.017,2.484,0,0,0.0
2024-08-14,Tigers,Mariners,0.095,0.952,Jake Rogers,668670,Tigers,693433,0,3,R,R,4.85,0.888,0.112,-0.06399999999999995,0.017,2.472,0,0,0.0
2024-08-14,Tigers,Mariners,0.105,0.941,Zach McKinstry,656716,Tigers,693433,0,4,L,R,4.2,0.904,0.096,-0.03699999999999992,-0.008999999999999994,2.153,0,0,0.0
2024-08-14,Tigers,Mariners,0.154,0.889,Jorge Polanco,593871,Mariners,689225,0,5,L,R,4.28,0.901,0.099,0.01200000000000001,-0.05499999999999999,2.217,0,0,0.0
2024-08-14,Tigers,Mariners,0.065,0.98,Gio Urshela,570482,Tigers,693433,0,4,R,R,2.76,0.933,0.067,-0.04699999999999993,0.0020000000000000018,1.412,0,0,0.0
2024-08-14,Tigers,Mariners,0.105,0.941,Matt Vierling,663837,Tigers,693433,0,4,R,R,3.37,0.921,0.079,-0.019999999999999907,-0.025999999999999995,1.738,0,0,0.0
2024-08-14,Tigers,Mariners,0.118,0.923,Bligh Madris,676632,Tigers,693433,0,4,L,R,3.89,0.91,0.09,-0.013000000000000012,-0.027999999999999997,2.004,0,0,0.0
2024-08-14,Tigers,Mariners,0.16,0.882,Mitch Haniger,571745,Mariners,689225,0,5,R,R,3.89,0.909,0.091,0.027000000000000024,-0.069,2.025,0,0,0.0
2024-08-14,Tigers,Mariners,0.217,0.833,Cal Raleigh,663728,Mariners,689225,0,5,L,R,5.07,0.879,0.121,0.04600000000000004,-0.096,2.644,0,0,0.0
2024-08-14,Mets,Athletics,0.077,0.968,Darell Hernaiz,687231,Athletics,656849,0,4,R,L,5.03,0.884,0.116,-0.08399999999999996,0.03900000000000001,2.554,0,0,0.0
2024-08-14,Mets,Athletics,0.1,0.941,Tyler Nevin,663527,Athletics,656849,0,4,R,L,5.09,0.882,0.118,-0.05899999999999994,0.017999999999999988,2.595,0,0,0.0
2024-08-14,Mets,Athletics,0.114,0.933,Daz Cameron,663662,Athletics,656849,0,4,R,L,6.37,0.842,0.158,-0.09100000000000008,0.044,3.242,0,1,-100.0
2024-08-14,Mets,Athletics,0.148,0.889,JJ Bleday,668709,Athletics,656849,0,3,L,L,4.55,0.895,0.105,0.006000000000000005,-0.043,2.349,0,0,0.0
2024-08-14,Mets,Athletics,0.256,0.789,Pete Alonso,624413,Mets,683155,1,4,R,R,6.01,0.849,0.151,0.05999999999999994,-0.10500000000000001,3.133,0,0,0.0
2024-08-14,Mets,Athletics,0.174,0.867,Francisco Alvarez,682626,Mets,683155,0,4,R,R,5.28,0.874,0.126,0.007000000000000006,-0.04799999999999999,2.727,0,0,0.0
2024-08-14,Mets,Athletics,0.294,0.75,Francisco Lindor,596019,Mets,683155,1,5,L,R,4.98,0.88,0.12,0.13,-0.174,2.637,1,0,-100.0
2024-08-14,Mets,Athletics,0.174,0.867,Jeff McNeil,643446,Mets,683155,0,4,L,R,3.2,0.923,0.077,0.05600000000000005,-0.09699999999999999,1.687,0,0,0.0
2024-08-14,Mets,Athletics,0.238,0.8,Brandon Nimmo,607043,Mets,683155,0,4,L,R,4.99,0.881,0.119,0.08099999999999996,-0.119,2.614,1,0,25.0
2024-08-14,Mets,Athletics,0.111,0.933,Miguel Andujar,609280,Athletics,656849,0,4,R,L,4.38,0.899,0.101,-0.03400000000000003,-0.009999999999999995,2.246,0,0,0.0
2024-08-14,Mets,Athletics,0.25,0.789,Mark Vientos,668901,Mets,683155,0,4,R,R,5.95,0.852,0.148,0.06299999999999994,-0.10200000000000001,3.1,0,0,0.0
2024-08-14,Mets,Athletics,0.118,0.923,Lawrence Butler,671732,Athletics,656849,0,4,L,L,4.7,0.892,0.108,-0.031000000000000028,-0.009999999999999995,2.409,0,0,0.0
2024-08-14,Mets,Athletics,0.114,0.933,Zack Gelof,680869,Athletics,656849,0,4,R,L,5.23,0.878,0.122,-0.05500000000000005,0.007999999999999993,2.672,0,0,0.0
2024-08-14,Mets,Athletics,0.167,0.875,Shea Langeliers,669127,Athletics,656849,0,4,R,L,6.13,0.848,0.152,-0.027000000000000024,-0.015000000000000013,3.148,0,0,0.0
2024-08-14,Mets,Athletics,0.074,0.968,Max Schuemann,680474,Athletics,656849,0,4,R,L,5.37,0.875,0.125,-0.09299999999999997,0.051000000000000004,2.722,0,0,0.0
2024-08-14,Mets,Athletics,0.138,0.909,Ben Gamel,592325,Mets,683155,0,4,L,R,4.78,0.889,0.111,-0.020000000000000018,-0.02700000000000001,2.459,0,0,0.0
2024-08-14,Brewers,Dodgers,0.174,0.867,William Contreras,661388,Brewers,621111,0,4,R,R,4.85,0.886,0.114,0.019000000000000017,-0.059999999999999984,2.512,0,0,0.0
2024-08-14,Brewers,Dodgers,0.1,0.941,Enrique Hernandez,571771,Dodgers,593423,0,4,R,R,4.05,0.907,0.093,-0.03399999999999992,-0.007000000000000006,2.075,0,0,0.0
2024-08-14,Brewers,Dodgers,0.074,0.968,Austin Barnes,605131,Dodgers,593423,0,5,R,R,3.16,0.925,0.075,-0.04299999999999993,0.0010000000000000009,1.617,0,0,0.0
2024-08-14,Brewers,Dodgers,0.167,0.875,Mookie Betts,605141,Dodgers,593423,0,5,R,R,5.58,0.866,0.134,-0.009000000000000008,-0.033,2.874,0,0,0.0
2024-08-14,Brewers,Dodgers,0.19,0.857,Freddie Freeman,518692,Dodgers,593423,0,5,L,R,6.19,0.846,0.154,-0.01100000000000001,-0.036000000000000004,3.19,0,0,0.0
2024-08-14,Brewers,Dodgers,0.323,0.714,Shohei Ohtani,660271,Dodgers,593423,0,5,L,R,9.48,0.692,0.308,-0.02200000000000002,-0.015000000000000013,4.902,0,0,0.0
2024-08-14,Brewers,Dodgers,0.125,0.917,Gavin Lux,666158,Dodgers,593423,0,3,L,R,5.18,0.879,0.121,-0.038000000000000034,-0.0040000000000000036,2.652,0,0,0.0
2024-08-14,Brewers,Dodgers,0.174,0.867,Willy Adames,642715,Brewers,621111,0,4,R,R,5.8,0.859,0.141,-0.008000000000000007,-0.033,2.987,0,0,0.0
2024-08-14,Brewers,Dodgers,0.125,0.917,Jackson Chourio,694192,Brewers,621111,0,4,R,R,4.59,0.894,0.106,-0.02300000000000002,-0.019000000000000003,2.358,0,0,0.0
2024-08-14,Brewers,Dodgers,0.059,0.99,Sal Frelick,686217,Brewers,621111,0,3,L,R,4.01,0.909,0.091,-0.08099999999999996,0.032,2.034,0,0,0.0
2024-08-14,Brewers,Dodgers,0.091,0.952,Garrett Mitchell,669003,Brewers,621111,0,4,L,R,4.86,0.888,0.112,-0.06399999999999995,0.021000000000000005,2.476,0,0,0.0
2024-08-14,Brewers,Dodgers,0.067,0.98,Brice Turang,668930,Brewers,621111,0,4,L,R,4.14,0.906,0.094,-0.07399999999999995,0.026999999999999996,2.104,0,0,0.0
2024-08-14,Brewers,Dodgers,0.143,0.9,Jake Bauers,641343,Brewers,621111,1,4,L,R,7.24,0.808,0.192,-0.09199999999999997,0.049000000000000016,3.692,0,1,599.3
2024-08-14,Brewers,Dodgers,0.182,0.867,Teoscar Hernandez,606192,Dodgers,593423,0,4,R,R,6.75,0.826,0.174,-0.041000000000000036,-0.008000000000000007,3.466,0,0,0.0
2024-08-14,Brewers,Dodgers,0.091,0.952,Joey Ortiz,687401,Brewers,621111,0,3,R,R,3.93,0.91,0.09,-0.041999999999999926,-0.0010000000000000009,2.01,0,0,0.0
2024-08-14,Twins,Royals,0.114,0.933,Kyle Farmer,571657,Twins,666142,0,3,R,L,4.51,0.896,0.104,-0.03700000000000003,-0.010000000000000009,2.312,0,0,0.0
2024-08-14,Twins,Royals,0.118,0.923,Willi Castro,650489,Twins,666142,0,4,L,L,4.36,0.9,0.1,-0.02300000000000002,-0.017999999999999988,2.239,0,0,0.0
2024-08-14,Twins,Royals,0.118,0.923,Freddy Fermin,666023,Royals,686973,0,4,R,R,4.81,0.889,0.111,-0.03400000000000003,-0.006999999999999992,2.464,0,0,0.0
2024-08-14,Twins,Royals,0.1,0.952,Kyle Isbel,664728,Royals,686973,0,4,L,R,5.22,0.878,0.122,-0.07399999999999995,0.021999999999999992,2.66,0,0,0.0
2024-08-14,Twins,Royals,0.227,0.818,MJ Melendez,669004,Royals,686973,0,4,L,R,7.48,0.795,0.205,-0.02299999999999991,-0.02200000000000002,3.854,0,0,0.0
2024-08-14,Twins,Royals,0.19,0.857,Vinnie Pasquantino,686469,Royals,686973,0,5,L,R,6.5,0.835,0.165,-0.02200000000000002,-0.024999999999999994,3.345,0,0,0.0
2024-08-14,Twins,Royals,0.19,0.857,Salvador Perez,521692,Royals,686973,0,5,R,R,5.93,0.854,0.146,-0.0030000000000000027,-0.04400000000000001,3.06,0,0,0.0
2024-08-14,Twins,Royals,0.211,0.833,Bobby Witt,677951,Royals,686973,1,5,R,R,6.02,0.851,0.149,0.018000000000000016,-0.062,3.116,0,0,0.0
2024-08-14,Twins,Royals,0.16,0.882,Ryan Jeffers,680777,Twins,666142,0,4,R,L,6.33,0.842,0.158,-0.040000000000000036,-0.0020000000000000018,3.245,0,0,0.0
2024-08-14,Twins,Royals,0.1,0.952,Trevor Larnach,663616,Twins,666142,0,3,L,L,5.44,0.872,0.128,-0.07999999999999996,0.027999999999999997,2.77,0,0,0.0
2024-08-14,Twins,Royals,0.174,0.867,Royce Lewis,668904,Twins,666142,0,4,R,L,6.16,0.847,0.153,-0.020000000000000018,-0.02099999999999999,3.167,0,0,0.0
2024-08-14,Twins,Royals,0.083,0.962,Austin Martin,668885,Twins,666142,0,3,R,L,4.64,0.894,0.106,-0.06799999999999995,0.022999999999999993,2.362,0,0,0.0
2024-08-14,Twins,Royals,0.174,0.867,Jose Miranda,669304,Twins,666142,0,4,R,L,5.01,0.882,0.118,0.015000000000000013,-0.055999999999999994,2.592,0,0,0.0
2024-08-14,Twins,Royals,0.148,0.9,Hunter Renfroe,592669,Royals,686973,0,4,R,R,5.04,0.882,0.118,-0.018000000000000016,-0.03,2.594,0,0,0.0
2024-08-14,Twins,Royals,0.095,0.952,Adam Frazier,624428,Royals,686973,0,4,L,R,4.55,0.896,0.104,-0.05599999999999994,0.008999999999999994,2.322,0,0,0.0
2024-08-14,Twins,Royals,0.148,0.889,Carlos Santana,467793,Twins,666142,1,4,L,L,4.72,0.89,0.11,0.0010000000000000009,-0.03799999999999999,2.434,0,0,0.0
2024-08-14,Twins,Royals,0.125,0.923,Manuel Margot,622534,Twins,666142,0,4,R,L,4.65,0.893,0.107,-0.030000000000000027,-0.018000000000000002,2.388,0,0,0.0
2024-08-14,Padres,Pirates,0.091,0.952,Xander Bogaerts,593428,Padres,656605,0,4,R,R,3.41,0.921,0.079,-0.030999999999999917,-0.011999999999999997,1.751,0,0,0.0
2024-08-14,Padres,Pirates,0.125,0.917,Yasmani Grandal,518735,Pirates,527048,0,4,R,L,3.83,0.911,0.089,-0.006000000000000005,-0.036000000000000004,1.978,0,0,0.0
2024-08-14,Padres,Pirates,0.148,0.9,Connor Joe,656582,Pirates,527048,0,5,R,L,4.99,0.883,0.117,-0.017000000000000015,-0.030999999999999986,2.569,0,0,0.0
2024-08-14,Padres,Pirates,0.074,0.968,Luis Arraez,650333,Padres,656605,0,4,L,R,3.51,0.919,0.081,-0.04899999999999993,0.007000000000000006,1.792,0,0,0.0
2024-08-14,Padres,Pirates,0.05,0.99,Tyler Wade,642180,Padres,656605,0,4,L,R,2.93,0.93,0.07,-0.05999999999999994,0.020000000000000004,1.49,0,0,0.0
2024-08-14,Padres,Pirates,0.167,0.875,Joey Bart,663698,Pirates,527048,1,4,R,L,6.55,0.834,0.166,-0.041000000000000036,-0.0010000000000000009,3.358,0,0,0.0
2024-08-14,Padres,Pirates,0.095,0.952,Luis Campusano,669134,Padres,656605,0,4,R,R,3.33,0.922,0.078,-0.029999999999999916,-0.017,1.713,0,0,0.0
2024-08-14,Padres,Pirates,0.118,0.923,Ke'Bryan Hayes,663647,Pirates,527048,0,4,R,L,4.51,0.896,0.104,-0.027000000000000024,-0.013999999999999999,2.314,0,0,0.0
2024-08-14,Padres,Pirates,0.138,0.909,Jake Cronenworth,630105,Padres,656605,1,4,L,R,4.35,0.9,0.1,-0.009000000000000008,-0.038000000000000006,2.244,0,0,0.0
2024-08-14,Padres,Pirates,0.154,0.889,Bryan Reynolds,668804,Pirates,527048,0,5,R,L,5.49,0.869,0.131,-0.020000000000000018,-0.022999999999999993,2.822,0,0,0.0
2024-08-14,Padres,Pirates,0.174,0.875,Manny Machado,592518,Padres,656605,0,4,R,R,4.12,0.904,0.096,0.029000000000000026,-0.07799999999999999,2.147,0,0,0.0
2024-08-14,Padres,Pirates,0.143,0.9,Jackson Merrill,701538,Padres,656605,0,4,L,R,5.01,0.883,0.117,-0.017000000000000015,-0.02599999999999998,2.576,0,0,0.0
2024-08-14,Padres,Pirates,0.095,0.952,Jared Triolo,669707,Pirates,527048,0,4,R,L,4.7,0.892,0.108,-0.05999999999999994,0.012999999999999998,2.398,0,0,0.0
2024-08-14,Padres,Pirates,0.133,0.917,Jurickson Profar,595777,Padres,656605,0,4,L,R,3.69,0.914,0.086,-0.0030000000000000027,-0.047000000000000014,1.912,0,0,0.0
2024-08-14,Padres,Pirates,0.105,0.941,David Peralta,444482,Padres,656605,1,4,L,R,4.48,0.897,0.103,-0.04399999999999993,-0.0020000000000000018,2.293,0,0,0.0
2024-08-15,Orioles,Red Sox,0.154,0.889,Colton Cowser,681297,Orioles,601713,0,4,L,R,7.02,0.817,0.183,-0.07200000000000006,0.028999999999999998,3.587,0,0,0.0
2024-08-15,Orioles,Red Sox,0.167,0.875,Gunnar Henderson,683002,Orioles,601713,1,4,L,R,8.46,0.753,0.247,-0.122,0.07999999999999999,4.314,0,1,498.8
2024-08-15,Orioles,Red Sox,0.108,0.933,Cedric Mullins,656775,Orioles,601713,1,3,L,R,6.05,0.853,0.147,-0.08000000000000007,0.03899999999999999,3.079,0,1,825.93
2024-08-15,Orioles,Red Sox,0.125,0.917,Adley Rutschman,668939,Orioles,601713,0,4,L,R,6.37,0.842,0.158,-0.07500000000000007,0.033,3.248,0,0,0.0
2024-08-15,Orioles,Red Sox,0.2,0.846,Anthony Santander,623993,Orioles,601713,0,4,L,R,7.59,0.791,0.209,-0.05499999999999994,0.00899999999999998,3.895,0,0,0.0
2024-08-15,Orioles,Red Sox,0.114,0.933,Ramon Urias,602104,Orioles,601713,0,3,R,R,4.76,0.89,0.11,-0.04300000000000004,-0.0040000000000000036,2.437,0,0,0.0
2024-08-15,Orioles,Red Sox,0.2,0.846,Rafael Devers,646240,Red Sox,621107,0,4,L,R,6.62,0.83,0.17,-0.016000000000000014,-0.03,3.41,0,0,0.0
2024-08-15,Orioles,Red Sox,0.133,0.917,Jarren Duran,680776,Red Sox,621107,0,4,L,R,5.07,0.881,0.119,-0.03600000000000003,-0.014000000000000012,2.602,0,0,0.0
2024-08-15,Orioles,Red Sox,0.077,0.968,David Hamilton,666152,Red Sox,621107,0,2,L,R,4.67,0.893,0.107,-0.07499999999999996,0.03,2.374,0,0,0.0
2024-08-15,Orioles,Red Sox,0.1,0.941,Ceddanne Rafaela,678882,Red Sox,621107,0,3,R,R,3.41,0.92,0.08,-0.020999999999999908,-0.020000000000000004,1.755,0,0,0.0
2024-08-15,Orioles,Red Sox,0.091,0.952,Rob Refsnyder,608701,Red Sox,621107,0,4,R,R,3.6,0.917,0.083,-0.03499999999999992,-0.007999999999999993,1.846,0,0,0.0
2024-08-15,Orioles,Red Sox,0.091,0.952,Connor Wong,657136,Red Sox,621107,0,4,R,R,3.63,0.916,0.084,-0.03599999999999992,-0.006999999999999992,1.86,0,0,0.0
2024-08-15,Orioles,Red Sox,0.182,0.867,Wilyer Abreu,677800,Red Sox,621107,1,3,L,R,7.47,0.797,0.203,-0.06999999999999995,0.02100000000000002,3.826,0,0,0.0
2024-08-15,Orioles,Red Sox,0.154,0.889,Ryan O'Hearn,656811,Orioles,601713,0,2,L,R,7.08,0.814,0.186,-0.07500000000000007,0.032,3.617,0,0,0.0
2024-08-15,Orioles,Red Sox,0.1,0.941,James McCann,543510,Orioles,601713,0,3,R,R,4.15,0.905,0.095,-0.03599999999999992,-0.0050000000000000044,2.125,0,0,0.0
2024-08-15,Orioles,Red Sox,0.111,0.933,Dominic Smith,642086,Red Sox,621107,0,2,L,R,5.12,0.881,0.119,-0.052000000000000046,0.007999999999999993,2.616,0,0,0.0
2024-08-15,Orioles,Red Sox,0.118,0.923,Jackson Holliday,702616,Orioles,601713,0,4,L,R,7.19,0.811,0.189,-0.11199999999999999,0.07100000000000001,3.654,0,1,-100.0
2024-08-15,Orioles,Red Sox,0.1,0.941,Masataka Yoshida,807799,Red Sox,621107,0,4,L,R,4.41,0.899,0.101,-0.041999999999999926,0.0010000000000000009,2.255,0,0,0.0
2024-08-15,Giants,Braves,0.077,0.968,Orlando Arcia,606115,Braves,657277,0,3,R,R,2.23,0.94,0.06,-0.028000000000000025,-0.017,1.154,0,0,0.0
2024-08-15,Giants,Braves,0.087,0.962,Travis d'Arnaud,518595,Braves,657277,0,3,R,R,3.5,0.919,0.081,-0.04299999999999993,-0.0059999999999999915,1.794,0,0,0.0
2024-08-15,Giants,Braves,0.077,0.968,Michael Harris II,671739,Braves,657277,0,4,L,R,4.47,0.898,0.102,-0.06999999999999995,0.024999999999999994,2.274,0,0,0.0
2024-08-15,Giants,Braves,0.114,0.933,Matt Olson,621566,Braves,657277,0,4,L,R,5.47,0.871,0.129,-0.062000000000000055,0.015,2.792,0,0,0.0
2024-08-15,Giants,Braves,0.174,0.867,Marcell Ozuna,542303,Braves,657277,0,4,R,R,5.84,0.858,0.142,-0.009000000000000008,-0.032,3.007,0,0,0.0
2024-08-15,Giants,Braves,0.121,0.923,Austin Riley,663586,Braves,657277,0,4,R,R,4.46,0.897,0.103,-0.026000000000000023,-0.018000000000000002,2.29,0,0,0.0
2024-08-15,Giants,Braves,0.083,0.962,Ramon Laureano,657656,Braves,657277,0,3,R,R,3.99,0.909,0.091,-0.052999999999999936,0.007999999999999993,2.037,0,0,0.0
2024-08-15,Giants,Braves,0.077,0.968,Curt Casali,592200,Giants,608331,0,4,R,L,3.51,0.919,0.081,-0.04899999999999993,0.0040000000000000036,1.793,0,0,0.0
2024-08-15,Giants,Braves,0.111,0.933,Tyler Fitzgerald,666149,Giants,608331,0,5,R,L,4.49,0.897,0.103,-0.03600000000000003,-0.008000000000000007,2.3,0,0,0.0
2024-08-15,Giants,Braves,0.118,0.923,Heliot Ramos,671218,Giants,608331,0,4,R,L,5.13,0.88,0.12,-0.04300000000000004,0.0020000000000000018,2.624,0,0,0.0
2024-08-15,Giants,Braves,0.091,0.952,Jarred Kelenic,672284,Braves,657277,0,3,L,R,4.65,0.893,0.107,-0.05899999999999994,0.016,2.371,0,0,0.0
2024-08-15,Giants,Braves,0.08,0.962,Casey Schmitt,669477,Giants,608331,1,4,R,L,3.8,0.913,0.087,-0.04899999999999993,0.006999999999999992,1.94,0,0,0.0
2024-08-15,Giants,Braves,0.083,0.962,Mike Yastrzemski,573262,Giants,608331,0,4,L,L,3.9,0.911,0.089,-0.050999999999999934,0.0059999999999999915,1.992,0,0,0.0
2024-08-15,Giants,Braves,0.148,0.9,Matt Chapman,656305,Giants,608331,0,4,R,L,5.13,0.879,0.121,-0.02100000000000002,-0.026999999999999996,2.639,0,0,0.0
2024-08-15,Tigers,Mariners,0.143,0.9,Dominic Canzone,686527,Mariners,656412,0,4,L,R,4.27,0.901,0.099,0.0010000000000000009,-0.043999999999999984,2.206,0,0,0.0
2024-08-15,Tigers,Mariners,0.083,0.962,Josh Rojas,668942,Mariners,628317,0,3,L,R,4.11,0.906,0.094,-0.05599999999999994,0.010999999999999996,2.097,0,0,0.0
2024-08-15,Tigers,Mariners,0.121,0.923,Akil Baddoo,668731,Tigers,682243,0,3,L,R,4.84,0.888,0.112,-0.03500000000000003,-0.008999999999999994,2.48,0,0,0.0
2024-08-15,Tigers,Mariners,0.083,0.962,Javier Baez,595879,Tigers,682243,1,3,R,R,3.94,0.91,0.09,-0.051999999999999935,0.006999999999999992,2.011,0,0,0.0
2024-08-15,Tigers,Mariners,0.167,0.875,Kerry Carpenter,681481,Tigers,682243,0,3,L,R,6.73,0.827,0.173,-0.04800000000000004,0.005999999999999978,3.448,0,0,0.0
2024-08-15,Tigers,Mariners,0.103,0.941,Colt Keith,690993,Tigers,682243,0,3,L,R,5.19,0.879,0.121,-0.061999999999999944,0.018000000000000002,2.646,0,0,0.0
2024-08-15,Tigers,Mariners,0.138,0.909,Parker Meadows,678009,Tigers,682243,0,3,L,R,5.55,0.868,0.132,-0.041000000000000036,-0.006000000000000005,2.844,0,0,0.0
2024-08-15,Tigers,Mariners,0.154,0.889,Jorge Polanco,593871,Mariners,656412,0,4,L,R,4.25,0.902,0.098,0.013000000000000012,-0.055999999999999994,2.202,0,0,0.0
