stat,pre_split,prior_year,two_years,league_average,correlation,pre_split_bbe,prior_bbe,two_years_bbe,data_points
la,0.227,0.136,0.32,0.317,0.26,50,10,75,1217
ev,0.217,0.129,0.336,0.317,0.02,50,10,75,1217
max_ev,0.468,0.155,0.17,0.207,0.02,50,10,75,1217
gb/fb,0.101,0.08,0.14,0.679,0.33,50,10,75,1217
whiff,0.406,0.108,0.198,0.288,0.16,50,10,75,1217
hh,0.294,0.095,0.186,0.426,0.14,50,10,75,1217
ld,0.033,0.01,0.042,0.915,0.13,50,10,75,1217
barrel,0.195,0.079,0.229,0.497,0.39,50,10,75,1217
weak,0.218,0.099,0.157,0.526,0.15,50,10,75,1217
hr,0.159,0.078,0.128,0.635,0.47,50,10,75,1217
swing%,0.374,0.109,0.189,0.328,0.06,50,10,75,1217
chase%,0.258,0.106,0.203,0.433,0.12,50,10,75,1217
xwobacon,0.251,0.086,0.158,0.505,0.11,75,10,75,1202
la,0.284,0.105,0.295,0.316,0.26,75,10,75,1202
ev,0.275,0.107,0.34,0.278,0.02,75,10,75,1202
max_ev,0.524,0.16,0.141,0.175,0.02,75,10,75,1202
gb/fb,0.224,0.051,0.127,0.598,0.31,75,10,75,1202
whiff,0.489,0.1,0.177,0.234,0.15,75,10,75,1202
hh,0.358,0.095,0.182,0.366,0.14,75,10,75,1202
ld,0.041,0.019,0.046,0.894,0.13,75,10,75,1202
barrel,0.274,0.058,0.194,0.474,0.4,75,10,75,1202
weak,0.289,0.083,0.165,0.464,0.14,75,10,75,1202
hr,0.229,0.06,0.142,0.569,0.46,75,10,75,1202
swing%,0.459,0.085,0.182,0.274,0.06,75,10,75,1202
chase%,0.341,0.07,0.2,0.388,0.12,75,10,75,1202
xwobacon,0.338,0.049,0.153,0.461,0.11,100,10,75,1159
la,0.365,0.128,0.269,0.239,0.24,100,10,75,1159
ev,0.349,0.095,0.283,0.273,0.02,100,10,75,1159
max_ev,0.556,0.136,0.158,0.15,0.02,100,10,75,1159
gb/fb,0.298,0.073,0.085,0.545,0.31,100,10,75,1159
whiff,0.558,0.079,0.154,0.209,0.14,100,10,75,1159
hh,0.445,0.074,0.164,0.317,0.13,100,10,75,1159
ld,0.052,0.016,0.019,0.913,0.14,100,10,75,1159
barrel,0.353,0.062,0.163,0.423,0.38,100,10,75,1159
weak,0.351,0.085,0.147,0.417,0.14,100,10,75,1159
hr,0.282,0.039,0.126,0.553,0.46,100,10,75,1159
swing%,0.506,0.089,0.17,0.235,0.06,100,10,75,1159
chase%,0.438,0.081,0.158,0.323,0.11,100,10,75,1159
xwobacon,0.408,0.057,0.139,0.396,0.11,150,10,75,980
la,0.467,0.095,0.209,0.23,0.23,150,10,75,980
ev,0.423,0.089,0.265,0.222,0.02,150,10,75,980
max_ev,0.618,0.129,0.132,0.122,0.02,150,10,75,980
gb/fb,0.363,0.066,0.094,0.477,0.3,150,10,75,980
whiff,0.653,0.068,0.117,0.162,0.14,150,10,75,980
hh,0.521,0.066,0.139,0.274,0.12,150,10,75,980
ld,0.094,0.017,0.021,0.869,0.14,150,10,75,980
barrel,0.43,0.061,0.142,0.368,0.37,150,10,75,980
weak,0.432,0.074,0.116,0.377,0.13,150,10,75,980
hr,0.365,0.054,0.092,0.489,0.47,150,10,75,980
swing%,0.597,0.079,0.139,0.185,0.06,150,10,75,980
chase%,0.533,0.073,0.123,0.271,0.12,150,10,75,980
