diff_threshold,pred_hr_threshold,train_picks,train_win_rate,train_profit,train_roi,num_picks,win_rate,total_profit,roi,sum_profit,sum_picks,weight,both_roi,decision
0.03,0.16,425,21.88,172.9,4.07,657,17.66,-1199.2,-18.25,-1026.3,1082,70,-9.485212569,
0.055,0.06,240,19.58,-293.41,-12.23,360,19.44,-277.11,-7.7,-570.52,600,25,-9.508666667,
0.015,0.1,2500,13.84,-1965.36,-7.86,3765,13.31,-3993.72,-10.61,-5959.08,6265,95,-9.51169992,
0.06,0.08,253,17,-275.27,-10.88,401,16.71,-347.84,-8.67,-623.11,654,60,-9.527675841,
0.02,0.16,640,21.41,-222.82,-3.48,978,19.84,-1318.79,-13.48,-1541.61,1618,20,-9.527873918,
0.03,0.16,423,22.22,221.89,5.25,654,17.58,-1248.14,-19.08,-1026.25,1077,65,-9.528783658,
0.025,0.16,522,22.22,52.26,1,806,19.35,-1318.4,-16.36,-1266.14,1328,25,-9.534186747,
0.015,0.15,923,18.63,-630.94,-6.84,1367,17.63,-1552.73,-11.36,-2183.67,2290,75,-9.535676856,
0.015,0.15,924,18.61,-640.94,-6.94,1370,17.74,-1546.64,-11.29,-2187.58,2294,65,-9.536094159,
0.035,0.15,393,22.39,152.6,3.88,602,17.94,-1103.11,-18.32,-950.51,995,40,-9.552864322,
0.05,0.14,236,20.76,102.15,4.33,372,17.2,-683.65,-18.38,-581.5,608,95,-9.564144737,
0.015,0.16,834,20.86,-126.41,-1.52,1242,18.76,-1859.14,-14.97,-1985.55,2076,25,-9.564306358,
0.035,0.06,786,16.41,-267.58,-3.4,1207,14.58,-1640.49,-13.59,-1908.07,1993,30,-9.573858505,
0.06,0.08,256,17.19,-237.7,-9.29,402,16.42,-392.81,-9.77,-630.51,658,65,-9.582218845,
0.065,0.08,205,16.1,-266.16,-12.98,319,16.3,-236.78,-7.42,-502.94,524,90,-9.598091603,
0.04,0.06,729,16.05,-210.95,-2.89,1106,13.74,-1555.12,-14.06,-1766.07,1835,50,-9.624359673,
0.025,0.16,529,21.55,-13.15,-0.25,813,18.7,-1279.05,-15.73,-1292.2,1342,40,-9.628912072,
0.045,0.16,231,25.54,58.24,2.52,354,21.19,-622.14,-17.57,-563.9,585,20,-9.639316239,
0.04,0.15,331,22.96,245.14,7.41,492,17.28,-1040.74,-21.15,-795.6,823,60,-9.667071689,
0.025,0.15,376,24.2,-92.16,-2.45,598,22.74,-850.08,-14.22,-942.24,974,10,-9.673921971,
0.045,0.15,239,25.52,108.12,4.52,375,20.53,-703.1,-18.75,-594.98,614,20,-9.690228013,
0.015,0.15,914,18.6,-607.95,-6.65,1350,17.48,-1589.3,-11.77,-2197.25,2264,85,-9.705167845,
0.025,0.15,549,22.04,-21.38,-0.39,842,19.36,-1330.12,-15.8,-1351.5,1391,20,-9.716031632,
0.05,0.14,234,20.94,94.77,4.05,372,17.2,-683.65,-18.38,-588.88,606,85,-9.717491749,
0.06,0.08,218,18.35,-310.92,-14.26,336,18.75,-228.26,-6.79,-539.18,554,35,-9.732490975,
0.03,0.06,1111,15.03,-802.91,-7.23,1651,14.42,-1886.41,-11.43,-2689.32,2762,30,-9.73685735,
0.015,0.15,916,18.56,-627.95,-6.86,1353,17.52,-1582.26,-11.69,-2210.21,2269,80,-9.740899074,
0.035,0.15,392,21.68,67.6,1.72,603,17.91,-1038.82,-17.23,-971.22,995,45,-9.761005025,
0.025,0.16,528,21.78,25.84,0.49,814,18.67,-1337.59,-16.43,-1311.75,1342,35,-9.774590164,
0.025,0.16,510,21.57,112.58,2.21,793,17.78,-1386.48,-17.48,-1273.9,1303,60,-9.776669225,
0.015,0.15,912,18.42,-669.35,-7.34,1350,17.48,-1544.88,-11.44,-2214.23,2262,95,-9.788815208,
0.025,0.16,514,21.4,72.58,1.41,806,17.99,-1367.89,-16.97,-1295.31,1320,55,-9.812954545,
0.02,0.14,908,17.62,-790.37,-8.7,1344,17.04,-1420.6,-10.57,-2210.97,2252,65,-9.817806394,
0.015,0.16,737,21.03,-456.87,-6.2,1133,20.56,-1390,-12.27,-1846.87,1870,15,-9.87631016,
0.03,0.15,487,21.36,33.39,0.69,740,17.97,-1245.79,-16.84,-1212.4,1227,40,-9.881010595,
0.015,0.15,930,18.82,-691.3,-7.43,1392,18.03,-1603.35,-11.52,-2294.65,2322,50,-9.882213609,
0.06,0.08,256,16.8,-265.17,-10.36,415,16.14,-399.63,-9.63,-664.8,671,75,-9.907600596,
0.06,0.06,275,15.64,-301.54,-10.97,449,15.14,-416.63,-9.28,-718.17,724,95,-9.919475138,
0.02,0.14,913,17.63,-830.83,-9.1,1351,17.17,-1419.13,-10.5,-2249.96,2264,55,-9.937985866,
0.05,0.15,206,24.27,51.28,2.49,326,19.94,-580.78,-17.82,-529.5,532,30,-9.953007519,
0.03,0.16,415,21.69,154.91,3.73,648,17.44,-1215.18,-18.75,-1060.27,1063,85,-9.974317968,
0.02,0.14,912,17.54,-830.37,-9.1,1349,17.05,-1427.31,-10.58,-2257.68,2261,60,-9.985316232,
0.035,0.15,384,22.66,131.42,3.42,593,18.72,-1108.13,-18.69,-976.71,977,30,-9.99703173,
0.015,0.16,802,20.45,-425.85,-5.31,1222,19.64,-1603.32,-13.12,-2029.17,2024,20,-10.02554348,
0.03,0.06,1278,13.93,-1183.01,-9.26,1892,13.58,-1997.51,-10.56,-3180.52,3170,40,-10.03318612,
0.025,0.08,1514,14.33,-1180.88,-7.8,2331,13.47,-2686.87,-11.53,-3867.75,3845,45,-10.05916775,
0.03,0.16,421,21.85,183.91,4.37,653,17.46,-1269.1,-19.43,-1085.19,1074,75,-10.10418994,
0.025,0.16,367,23.98,-196.98,-5.37,576,23.26,-759.12,-13.18,-956.1,943,10,-10.13891835,
0.03,0.16,427,22.25,176.68,4.14,652,17.64,-1271.79,-19.51,-1095.11,1079,55,-10.14930491,
0.04,0.15,327,22.63,203.07,6.21,488,17.21,-1030.77,-21.12,-827.7,815,70,-10.15582822,
0.03,0.06,1221,14.25,-1147.91,-9.4,1807,14,-1935.68,-10.71,-3083.59,3028,35,-10.18358653,
0.055,0.06,287,17.77,-222.45,-7.75,464,16.81,-543.36,-11.71,-765.81,751,40,-10.19720373,
0.03,0.06,977,15.76,-707.07,-7.24,1495,14.92,-1815.12,-12.14,-2522.19,2472,25,-10.20303398,
0.02,0.16,659,21.09,-230.68,-3.5,1002,19.26,-1465.94,-14.63,-1696.62,1661,25,-10.21444913,
0.05,0.15,215,24.19,109.73,5.1,328,19.21,-666.71,-20.33,-556.98,543,35,-10.25745856,
0.03,0.16,414,21.74,164.91,3.98,643,17.26,-1251.24,-19.46,-1086.33,1057,95,-10.27748344,
0.06,0.06,260,16.92,-215.4,-8.28,414,16.18,-477.84,-11.54,-693.24,674,60,-10.28545994,
0.02,0.06,1272,15.49,-1127.21,-8.86,1919,15.48,-2159.05,-11.25,-3286.26,3191,15,-10.29852711,
0.015,0.08,1600,14.94,-2061.03,-12.88,2467,15.52,-2136,-8.66,-4197.03,4067,15,-10.3197197,
0.02,0.14,906,17.11,-963.04,-10.63,1352,17.01,-1367.35,-10.11,-2330.39,2258,75,-10.32059345,
0.065,0.08,200,16.5,-259.06,-12.95,306,16.67,-263.23,-8.6,-522.29,506,70,-10.32193676,
0.015,0.08,2021,14.4,-1928.99,-9.54,3090,14.21,-3355.01,-10.86,-5284,5111,20,-10.33848562,
0.025,0.16,507,21.3,81.59,1.61,785,17.58,-1419.48,-18.08,-1337.89,1292,65,-10.35518576,
0.065,0.06,212,16.04,-206.29,-9.73,331,15.71,-356.78,-10.78,-563.07,543,90,-10.36961326,
0.035,0.16,348,22.7,150.85,4.33,538,17.84,-1069.69,-19.88,-918.84,886,50,-10.37065463,
0.045,0.15,270,24.81,310.11,11.49,399,17.79,-1004.8,-25.18,-694.69,669,35,-10.38400598,
0.03,0.16,419,21.72,160.99,3.84,651,17.36,-1274.1,-19.57,-1113.11,1070,80,-10.4028972,
0.02,0.14,913,17.2,-955.99,-10.47,1360,16.99,-1410.31,-10.37,-2366.3,2273,70,-10.41047074,
0.065,0.06,204,16.67,-169.19,-8.29,317,16.09,-373.23,-11.77,-542.42,521,70,-10.41113244,
0.02,0.14,902,17.18,-923.04,-10.23,1348,16.84,-1428.79,-10.6,-2351.83,2250,80,-10.45257778,
0.04,0.15,319,22.57,228.13,7.15,482,16.8,-1065.71,-22.11,-837.58,801,85,-10.45667915,
0.02,0.14,904,17.15,-874.22,-9.67,1359,16.7,-1496.97,-11.02,-2371.19,2263,90,-10.47808219,
0.055,0.06,291,16.84,-267.12,-9.18,485,16.29,-547.67,-11.29,-814.79,776,45,-10.49987113,
0.02,0.14,898,17.26,-814.22,-9.07,1351,16.51,-1549.53,-11.47,-2363.75,2249,95,-10.51022677,
0.02,0.08,1628,14.68,-1605.12,-9.86,2501,14.27,-2742.01,-10.96,-4347.13,4129,25,-10.52828772,
0.035,0.06,857,15.52,-569.5,-6.65,1314,14.16,-1720.79,-13.1,-2290.29,2171,35,-10.54947029,
0.015,0.15,928,19.18,-605.54,-6.53,1405,18.15,-1856.59,-13.21,-2462.13,2333,35,-10.55349336,
0.035,0.06,1038,14.16,-698.14,-6.73,1558,12.97,-2042.76,-13.11,-2740.9,2596,55,-10.55816641,
0.03,0.08,1298,13.71,-1363.81,-10.51,2011,13.18,-2130.85,-10.6,-3494.66,3309,75,-10.56107585,
0.025,0.16,496,20.97,58.52,1.18,771,17.38,-1399.49,-18.15,-1340.97,1267,85,-10.58382005,
0.06,0.06,264,17.05,-187.83,-7.11,416,15.87,-532.81,-12.81,-720.64,680,65,-10.59764706,
0.03,0.08,1319,13.72,-1273.93,-9.66,2049,13.03,-2298.53,-11.22,-3572.46,3368,80,-10.60706651,
0.04,0.15,329,22.49,183.07,5.56,494,17.21,-1060.74,-21.47,-877.67,823,65,-10.66427704,
0.025,0.16,496,20.97,58.52,1.18,768,17.32,-1407.51,-18.33,-1348.99,1264,90,-10.67238924,
0.04,0.15,321,22.43,208.13,6.48,482,16.8,-1065.71,-22.11,-857.58,803,80,-10.67970112,
0.025,0.16,522,21.65,-43.91,-0.84,804,18.78,-1374.79,-17.1,-1418.7,1326,30,-10.69909502,
0.025,0.06,1137,15.83,-641.19,-5.64,1710,14.68,-2412.38,-14.11,-3053.57,2847,20,-10.72557078,
0.025,0.06,1345,14.35,-1372.11,-10.2,2005,14.26,-2221.61,-11.08,-3593.72,3350,25,-10.72752239,
0.02,0.14,906,17,-964.15,-10.64,1362,16.74,-1476.97,-10.84,-2441.12,2268,85,-10.7633157,
0.025,0.15,582,20.45,-74,-1.27,905,17.57,-1529.51,-16.9,-1603.51,1487,50,-10.78352387,
0.025,0.15,571,21.19,-113.04,-1.98,878,18.79,-1454.77,-16.57,-1567.81,1449,25,-10.81994479,
0.025,0.08,1756,13.27,-1593.19,-9.07,2722,12.42,-3260.29,-11.98,-4853.48,4478,95,-10.83849933,
0.05,0.16,197,23.86,-53.54,-2.72,304,20.72,-489.82,-16.11,-543.36,501,30,-10.84550898,
0.065,0.08,201,16.42,-269.06,-13.39,308,16.56,-283.23,-9.2,-552.29,509,75,-10.85049116,
0.015,0.15,926,19.11,-596.62,-6.44,1404,17.81,-1937.71,-13.8,-2534.33,2330,40,-10.87695279,
0.025,0.16,505,21.19,63.57,1.26,783,17.37,-1464.97,-18.71,-1401.4,1288,70,-10.88043478,
0.055,0.06,299,16.39,-280.27,-9.37,501,15.77,-591.35,-11.8,-871.62,800,50,-10.89525,
0.025,0.08,1704,13.79,-1129.33,-6.63,2621,12.44,-3592.27,-13.71,-4721.6,4325,75,-10.91699422,
0.025,0.16,493,20.89,59.53,1.21,765,17.12,-1433.47,-18.74,-1373.94,1258,95,-10.92162162,
0.04,0.15,325,22.15,168.13,5.17,484,16.94,-1052.71,-21.75,-884.58,809,75,-10.9342398,
0.06,0.08,255,16.86,-255.17,-10.01,407,15.97,-469.84,-11.54,-725.01,662,70,-10.95181269,
0.03,0.08,1356,13.64,-1266.93,-9.34,2101,12.8,-2519.31,-11.99,-3786.24,3457,95,-10.95238646,
0.02,0.16,669,20.63,-261.52,-3.91,1007,18.77,-1574.91,-15.64,-1836.43,1676,30,-10.95721957,
0.025,0.08,1676,13.84,-1079.53,-6.44,2598,12.47,-3605.23,-13.88,-4684.76,4274,70,-10.96106692,
0.035,0.06,957,14.63,-701.16,-7.33,1447,13.48,-1938.78,-13.4,-2639.94,2404,45,-10.98144759,
0.06,0.08,206,19.42,-259.96,-12.62,313,19.17,-310.3,-9.91,-570.26,519,30,-10.98766859,
0.04,0.06,777,15.44,-372.15,-4.79,1172,13.23,-1770.64,-15.11,-2142.79,1949,60,-10.99430477,
0.015,0.06,1182,17.26,-949.19,-8.03,1766,16.31,-2292.7,-12.98,-3241.89,2948,10,-10.99691316,
0.015,0.15,930,18.82,-716.21,-7.7,1400,17.79,-1851.77,-13.23,-2567.98,2330,45,-11.02137339,
0.035,0.16,345,22.32,122.87,3.56,528,17.42,-1085.17,-20.55,-962.3,873,80,-11.02290951,
0.05,0.16,201,23.88,-10.03,-0.5,303,20.13,-545.75,-18.01,-555.78,504,35,-11.02738095,
0.025,0.08,1750,13.26,-1684.38,-9.63,2717,12.48,-3244.42,-11.94,-4928.8,4467,90,-11.03380345,
0.06,0.06,266,15.79,-299.26,-11.25,442,15.38,-482.15,-10.91,-781.41,708,85,-11.03686441,
0.06,0.08,257,16.73,-275.17,-10.71,419,15.75,-472.63,-11.28,-747.8,676,80,-11.06213018,
0.015,0.08,2613,13.43,-2408.87,-9.22,4018,12.87,-4942.27,-12.3,-7351.14,6631,35,-11.08602021,
0.065,0.06,206,16.5,-189.19,-9.18,319,15.99,-393.23,-12.33,-582.42,525,75,-11.09371429,
0.025,0.08,1733,13.39,-1514.38,-8.74,2692,12.44,-3408.41,-12.66,-4922.79,4425,85,-11.12494915,
0.04,0.06,853,14.54,-450.52,-5.28,1279,12.67,-1925.54,-15.06,-2376.06,2132,95,-11.14474672,
0.035,0.16,346,22.25,112.87,3.26,522,17.24,-1081.17,-20.71,-968.3,868,85,-11.15552995,
0.03,0.15,488,20.9,-47.63,-0.98,745,17.72,-1328.79,-17.84,-1376.42,1233,45,-11.16317924,
0.035,0.15,389,21.59,65.55,1.69,600,17.33,-1171,-19.52,-1105.45,989,50,-11.17745197,
0.015,0.15,799,20.15,-686.38,-8.59,1224,19.93,-1585.64,-12.95,-2272.02,2023,15,-11.23094414,
0.02,0.08,1800,14.33,-1508.42,-8.38,2750,13.53,-3602.17,-13.1,-5110.59,4550,30,-11.23206593,
0.035,0.16,345,22.32,182.87,5.3,522,16.86,-1157.12,-22.17,-974.25,867,95,-11.23702422,
0.025,0.08,1722,13.59,-1343.34,-7.8,2659,12.37,-3580.8,-13.47,-4924.14,4381,80,-11.23976261,
0.015,0.15,928,19.5,-554.5,-5.98,1400,18,-2062.44,-14.73,-2616.94,2328,30,-11.2411512,
0.015,0.15,890,19.33,-785.48,-8.83,1346,19.09,-1736.77,-12.9,-2522.25,2236,20,-11.28018784,
0.03,0.08,1336,13.47,-1490.01,-11.15,2065,12.98,-2349.61,-11.38,-3839.62,3401,85,-11.28967951,
0.025,0.16,507,21.1,43.57,0.86,779,17.2,-1497.55,-19.22,-1453.98,1286,75,-11.30622084,
0.03,0.16,414,21.74,164.91,3.98,643,16.95,-1361.14,-21.17,-1196.23,1057,90,-11.31721854,
0.035,0.16,345,22.32,122.87,3.56,531,17.33,-1115.17,-21,-992.3,876,75,-11.32762557,
0.035,0.16,346,22.25,112.87,3.26,534,17.42,-1110.2,-20.79,-997.33,880,70,-11.33329545,
0.025,0.15,584,20.72,-143.67,-2.46,899,18.02,-1538.17,-17.11,-1681.84,1483,35,-11.34079568,
0.06,0.06,273,15.38,-369.26,-13.53,448,15.4,-449.56,-10.03,-818.82,721,90,-11.35672677,
0.03,0.08,1348,13.58,-1345.31,-9.98,2074,12.78,-2545.48,-12.27,-3890.79,3422,90,-11.36992987,
0.065,0.06,200,16.5,-259.06,-12.95,312,16.35,-323.23,-10.36,-582.29,512,65,-11.37285156,
0.025,0.15,579,20.38,-195.73,-3.38,893,17.81,-1484.15,-16.62,-1679.88,1472,45,-11.41222826,
0.02,0.15,695,20.43,-448.12,-6.45,1060,19.15,-1555.16,-14.67,-2003.28,1755,20,-11.41470085,
0.015,0.08,2752,13.23,-2497.83,-9.08,4205,12.53,-5449.79,-12.96,-7947.62,6957,40,-11.42391836,
0.025,0.16,502,21.12,59.56,1.19,777,17.12,-1521.6,-19.58,-1462.04,1279,80,-11.43111806,
0.04,0.06,846,14.66,-380.52,-4.5,1271,12.59,-2039.51,-16.05,-2420.03,2117,90,-11.43141238,
0.055,0.08,194,21.65,-178.27,-9.19,306,20.59,-394.16,-12.88,-572.43,500,20,-11.4486,
0.025,0.08,1641,13.83,-1270.25,-7.74,2545,12.61,-3531.64,-13.88,-4801.89,4186,65,-11.47130913,
0.02,0.08,1921,13.95,-1796.39,-9.35,2938,13.17,-3782.1,-12.87,-5578.49,4859,35,-11.48073678,
0.025,0.15,591,20.3,-242.66,-4.11,904,18.03,-1474.69,-16.31,-1717.35,1495,40,-11.48729097,
0.025,0.08,1620,13.95,-1239.11,-7.65,2511,12.7,-3506.58,-13.96,-4745.69,4131,60,-11.48799322,
0.06,0.06,221,18.1,-340.92,-15.43,344,18.31,-308.26,-8.96,-649.18,565,35,-11.4899115,
0.03,0.15,484,20.87,-38.59,-0.8,739,17.46,-1367.26,-18.5,-1405.85,1223,50,-11.49509403,
0.03,0.06,1340,13.51,-1424.5,-10.63,2011,13.13,-2435.4,-12.11,-3859.9,3351,45,-11.51865115,
0.03,0.15,482,20.95,34.72,0.72,736,16.98,-1438.43,-19.54,-1403.71,1218,60,-11.52471264,
0.025,0.15,581,20.31,-77.05,-1.33,895,17.09,-1627.18,-18.18,-1704.23,1476,60,-11.54627371,
0.015,0.08,2302,13.94,-2405.77,-10.45,3537,13.32,-4370.2,-12.36,-6775.97,5839,25,-11.60467546,
0.06,0.06,265,16.6,-225.3,-8.5,434,15.44,-589.63,-13.59,-814.93,699,75,-11.65851216,
0.035,0.06,998,14.23,-839.53,-8.41,1497,13.16,-2073.19,-13.85,-2912.72,2495,50,-11.67422846,
0.025,0.08,1557,14.07,-1374.4,-8.83,2421,13.05,-3286.49,-13.57,-4660.89,3978,50,-11.71666667,
0.02,0.15,730,20.14,-420.31,-5.76,1100,18.55,-1731.58,-15.74,-2151.89,1830,25,-11.75896175,
0.035,0.16,347,22.48,131.86,3.8,541,17.38,-1178.04,-21.78,-1046.18,888,55,-11.78130631,
0.015,0.08,2471,13.6,-2560.99,-10.36,3802,12.99,-4840.14,-12.73,-7401.13,6273,30,-11.79838993,
0.025,0.15,585,20.17,-117.05,-2,905,17.24,-1643.53,-18.16,-1760.58,1490,55,-11.81597315,
0.02,0.16,667,20.54,-261.09,-3.91,1009,18.24,-1719.39,-17.04,-1980.48,1676,35,-11.81670644,
0.035,0.06,914,15.21,-563.9,-6.17,1394,13.41,-2165.43,-15.53,-2729.33,2308,40,-11.82551993,
0.015,0.15,934,19.49,-606.04,-6.49,1395,18.06,-2151.86,-15.43,-2757.9,2329,25,-11.8415629,
0.05,0.15,213,23,45.63,2.14,326,18.71,-685.83,-21.04,-640.2,539,45,-11.87755102,
0.035,0.16,344,21.8,77.93,2.27,521,17.08,-1106.14,-21.23,-1028.21,865,90,-11.88682081,
0.035,0.06,1130,13.27,-1246.94,-11.03,1660,12.77,-2073.33,-12.49,-3320.27,2790,70,-11.90060932,
0.035,0.06,1138,13.18,-1326.94,-11.66,1666,12.79,-2033.16,-12.2,-3360.1,2804,75,-11.98323823,
0.04,0.06,757,15.59,-393.86,-5.2,1154,13.26,-1900.54,-16.47,-2294.4,1911,55,-12.00627943,
0.015,0.08,2858,12.88,-3061.33,-10.71,4354,12.43,-5602.67,-12.87,-8664,7212,45,-12.01331115,
0.02,0.08,2018,13.48,-2351.31,-11.65,3074,13.01,-3776.34,-12.28,-6127.65,5092,40,-12.03387667,
0.035,0.06,1159,13.11,-1369.16,-11.81,1702,12.75,-2088.55,-12.27,-3457.71,2861,80,-12.08566935,
0.04,0.06,833,14.65,-446.19,-5.36,1263,12.59,-2087.96,-16.53,-2534.15,2096,85,-12.09041031,
0.02,0.16,657,19.94,-393.53,-5.99,979,18.08,-1584.67,-16.19,-1978.2,1636,50,-12.09168704,
0.02,0.16,667,20.09,-373.1,-5.59,986,18.05,-1625.68,-16.49,-1998.78,1653,45,-12.09183303,
0.03,0.15,478,20.71,-3.41,-0.07,734,16.89,-1464.51,-19.95,-1467.92,1212,65,-12.11155116,
0.025,0.15,578,20.07,-108.04,-1.87,888,16.89,-1670.18,-18.81,-1778.22,1466,65,-12.12974079,
0.03,0.15,480,20.42,-52.4,-1.09,738,16.94,-1425.57,-19.32,-1477.97,1218,70,-12.13440066,
0.03,0.15,470,20.43,-4.6,-0.1,728,16.62,-1451.82,-19.94,-1456.42,1198,95,-12.15709516,
0.06,0.06,263,16.73,-205.3,-7.81,423,15.37,-629.84,-14.89,-835.14,686,70,-12.17405248,
0.035,0.06,1066,13.79,-931.94,-8.74,1589,12.71,-2309.8,-14.54,-3241.74,2655,60,-12.2099435,
0.035,0.06,1188,13.05,-1281.5,-10.79,1745,12.38,-2309.47,-13.23,-3590.97,2933,95,-12.24333447,
0.02,0.16,673,20.06,-396.06,-5.88,1005,18.11,-1658.99,-16.51,-2055.05,1678,40,-12.24702026,
0.025,0.08,1587,13.86,-1499.44,-9.45,2469,12.84,-3470.78,-14.06,-4970.22,4056,55,-12.25399408,
0.04,0.06,830,14.58,-531.13,-6.4,1257,12.65,-2027.96,-16.13,-2559.09,2087,80,-12.26205079,
0.015,0.08,2949,12.61,-3593.97,-12.19,4481,12.41,-5533.63,-12.35,-9127.6,7430,50,-12.28479139,
0.02,0.08,2397,12.68,-2243.73,-9.36,3664,11.9,-5206.57,-14.21,-7450.3,6061,90,-12.29219601,
0.03,0.15,480,20.83,-28.62,-0.6,729,17.01,-1458.16,-20,-1486.78,1209,55,-12.29760132,
0.02,0.15,746,19.57,-511.15,-6.85,1119,18.14,-1784.88,-15.95,-2296.03,1865,30,-12.31115282,
0.02,0.08,2394,12.7,-2213.73,-9.25,3665,11.81,-5253.89,-14.34,-7467.62,6059,95,-12.32483908,
0.055,0.06,195,21.54,-188.27,-9.65,310,20.32,-434.16,-14.01,-622.43,505,20,-12.32534653,
0.035,0.06,1098,13.66,-926.94,-8.44,1631,12.57,-2440.09,-14.96,-3367.03,2729,65,-12.33796262,
0.025,0.15,573,19.55,-191.11,-3.34,883,16.76,-1609.46,-18.23,-1800.57,1456,85,-12.3665522,
0.02,0.08,2091,13.25,-2594.91,-12.41,3183,12.79,-3941.93,-12.38,-6536.84,5274,45,-12.39446341,
0.02,0.08,2133,13.13,-2494.96,-11.7,3282,12.61,-4221.81,-12.86,-6716.77,5415,50,-12.40400739,
0.035,0.16,344,22.38,132.87,3.86,543,17.13,-1235.08,-22.75,-1102.21,887,65,-12.42626832,
0.035,0.16,348,22.13,92.87,2.67,539,17.25,-1195.08,-22.17,-1102.21,887,60,-12.42626832,
0.025,0.15,573,19.55,-191.11,-3.34,880,16.7,-1617.48,-18.38,-1808.59,1453,90,-12.44728149,
0.04,0.06,789,14.96,-574.22,-7.28,1197,13.03,-1905.7,-15.92,-2479.92,1986,65,-12.48700906,
0.05,0.15,211,21.8,25.02,1.19,324,18.21,-693.34,-21.4,-668.32,535,65,-12.49196262,
0.06,0.06,209,19.14,-289.96,-13.87,319,18.81,-370.3,-11.61,-660.26,528,30,-12.50492424,
0.035,0.15,391,20.97,-12.43,-0.32,594,16.84,-1226.48,-20.65,-1238.91,985,80,-12.5777665,
0.025,0.15,576,19.97,-126.06,-2.19,886,16.7,-1715.67,-19.36,-1841.73,1462,70,-12.59733242,
0.025,0.15,570,19.47,-190.1,-3.34,877,16.53,-1643.44,-18.74,-1833.54,1447,95,-12.67131997,
0.015,0.08,3026,12.49,-3739.71,-12.36,4593,12.21,-5916.92,-12.88,-9656.63,7619,55,-12.67440609,
0.03,0.15,470,20.21,-70.39,-1.5,730,16.71,-1451.55,-19.88,-1521.94,1200,85,-12.68283333,
0.065,0.06,198,16.67,-395.21,-19.96,311,17.68,-250.52,-8.06,-645.73,509,55,-12.68624754,
0.035,0.15,392,20.92,-22.43,-0.57,588,16.67,-1222.48,-20.79,-1244.91,980,85,-12.70316327,
0.025,0.15,580,19.83,-166.06,-2.86,883,16.65,-1692.46,-19.17,-1858.52,1463,75,-12.70348599,
0.035,0.06,1168,13.01,-1459.16,-12.49,1707,12.6,-2194.55,-12.86,-3653.71,2875,85,-12.70855652,
0.025,0.15,577,20.45,-269.21,-4.67,884,18.1,-1591.16,-18,-1860.37,1461,30,-12.73353867,
0.06,0.06,266,16.54,-235.3,-8.85,438,15.07,-662.63,-15.13,-897.93,704,80,-12.7546875,
0.05,0.15,213,22.07,21.62,1.02,322,18.32,-704.84,-21.89,-683.22,535,50,-12.77046729,
0.03,0.15,476,20.38,-41.39,-0.87,735,16.73,-1505.47,-20.48,-1546.86,1211,75,-12.7734104,
0.025,0.15,575,19.83,-150.07,-2.61,881,16.57,-1716.51,-19.48,-1866.58,1456,80,-12.81991758,
0.065,0.06,197,16.75,-312.68,-15.87,310,16.45,-338.19,-10.91,-650.87,507,60,-12.83767258,
0.035,0.15,392,20.92,-22.43,-0.57,600,16.83,-1251.51,-20.86,-1273.94,992,70,-12.8421371,
0.035,0.15,391,20.97,-12.43,-0.32,597,16.75,-1256.48,-21.05,-1268.91,988,75,-12.84321862,
0.02,0.15,753,19.26,-600.72,-7.98,1130,17.79,-1822.84,-16.13,-2423.56,1883,35,-12.87073818,
0.015,0.08,3073,12.43,-3858.66,-12.56,4664,12.11,-6101.07,-13.08,-9959.73,7737,60,-12.8728577,
0.035,0.06,1179,12.81,-1534.01,-13.01,1731,12.48,-2225.58,-12.86,-3759.59,2910,90,-12.91955326,
0.04,0.06,817,14.57,-621.33,-7.61,1240,12.74,-2039.82,-16.45,-2661.15,2057,75,-12.93704424,
0.035,0.15,392,21.17,6.56,0.17,605,16.86,-1299.35,-21.48,-1292.79,997,55,-12.9668004,
0.02,0.08,2326,12.51,-2890.69,-12.43,3570,12.13,-4779.38,-13.39,-7670.07,5896,75,-13.00893826,
0.035,0.15,392,20.92,37.57,0.96,590,16.27,-1318.43,-22.35,-1280.86,982,95,-13.04338086,
0.03,0.15,474,20.25,-64.31,-1.36,733,16.64,-1510.47,-20.61,-1574.78,1207,80,-13.04705882,
0.02,0.08,2234,12.8,-2719.24,-12.17,3421,12.25,-4687.4,-13.7,-7406.64,5655,60,-13.09750663,
0.02,0.08,2193,12.95,-2622.53,-11.96,3353,12.32,-4669.37,-13.93,-7291.9,5546,55,-13.14803462,
0.02,0.08,2364,12.48,-2727.16,-11.54,3636,11.94,-5171.51,-14.22,-7898.67,6000,85,-13.16445,
0.02,0.08,2340,12.56,-2673.45,-11.42,3597,11.95,-5150.82,-14.32,-7824.27,5937,80,-13.17882769,
0.025,0.06,1480,13.51,-1902.3,-12.85,2224,13.35,-2992.27,-13.45,-4894.57,3704,30,-13.21428186,
0.02,0.08,2256,12.77,-2769.15,-12.27,3471,12.19,-4832.95,-13.92,-7602.1,5727,65,-13.27414004,
0.02,0.08,2288,12.59,-2918.08,-12.75,3525,12.17,-4800.44,-13.62,-7718.52,5813,70,-13.278032,
0.04,0.06,798,14.79,-664.22,-8.32,1212,12.87,-2008.21,-16.57,-2672.43,2010,70,-13.29567164,
0.05,0.15,212,22.64,-6.87,-0.32,329,18.84,-712.68,-21.66,-719.55,541,40,-13.30036969,
